"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","p1_placements_so_far","p2_placements_so_far","objective_snapshot"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","57","54","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|0:0:0|1:2:0|0:1:1|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:1:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","57","57","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|0:0:0|1:2:0|0:1:1|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:1:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","60","57","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|0:0:0|1:2:0|0:1:1|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:1:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","60","60","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|0:0:0|1:2:0|2:1:2|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","63","60","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|0:0:0|1:2:0|2:1:2|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|1:1:0|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","63","63","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|2:0:1|1:2:0|2:1:2|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|1:1:0|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","66","63","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|2:0:2|0:1:1|0:0:0|2:0:1|3:3:0|2:1:2|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|1:1:0|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|3:3:0|0:0:0|3:3:0|2:0:1|0:0:0"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","66","66","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|4:0:3|0:1:1|0:0:0|2:0:1|3:3:0|2:1:2|0:1:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|0:1:1|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|3:3:0|0:0:0|3:3:0|2:0:1|2:0:1"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","69","66","0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|4:0:3|0:1:1|0:0:0|2:0:1|3:3:0|0:2:2|1:2:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|0:1:1|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|3:3:0|0:0:0|3:3:0|2:0:1|2:0:1"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","69","69","2:0:1|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|0:0:0|4:0:3|0:1:1|0:0:0|2:0:1|3:3:0|0:2:2|1:2:1|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:1:3|0:0:0|0:1:1|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|3:3:0|0:0:0|3:3:0|2:0:1|2:0:1"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","72","69","2:0:1|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|0:0:0|4:0:3|0:1:1|0:0:0|2:0:1|3:3:0|0:2:2|1:2:1|3:3:0|0:0:0|2:0:1|1:1:0|0:0:0|2:0:1|4:1:3|0:0:0|0:1:1|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|3:3:0|2:0:1|2:0:1"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","72","72","2:0:1|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|0:0:0|4:0:3|0:1:1|0:0:0|2:0:1|3:3:0|4:2:3|1:2:1|3:3:0|0:0:0|2:0:1|1:1:0|0:0:0|2:0:1|4:1:3|0:0:0|0:1:1|0:1:1|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|1:1:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|3:3:0|2:0:1|2:0:1"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","3","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","6","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","6","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","9","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","9","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","12","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","12","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","15","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","15","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","18","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","18","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","21","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","21","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","24","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","24","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","17","0.354167","1","27","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","18","0.375000","2","27","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","19","0.395833","1","30","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","20","0.416667","2","30","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","21","0.437500","1","33","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","22","0.458333","2","33","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","23","0.479167","1","36","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","24","0.500000","2","36","36","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","25","0.520833","1","39","36","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","26","0.541667","2","39","39","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","27","0.562500","1","42","39","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","28","0.583333","2","42","42","2:0:1|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","29","0.604167","1","45","42","2:0:1|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|3:3:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","30","0.625000","2","45","45","2:0:1|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|3:3:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|2:0:1|2:0:1|0:0:0|0:0:0|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1"
