"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","trial_file"
"4x4","uct-0100-self-play","100","48","2","72","24","NaturalEnd","1420","1422","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0048.trl"
"4x4","uct-0100-self-play","100","49","2","72","24","NaturalEnd","2013","2014","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0049.trl"
"4x4","uct-0100-self-play","100","50","1","72","24","NaturalEnd","2089","1975","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0050.trl"
"4x4","uct-0100-self-play","100","51","2","72","24","NaturalEnd","2606","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0051.trl"
"4x4","uct-0100-self-play","100","52","1","72","24","NaturalEnd","2645","1382","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0052.trl"
"4x4","uct-0100-self-play","100","53","1","72","24","NaturalEnd","2608","1460","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0053.trl"
"4x4","uct-0100-self-play","100","54","2","72","24","NaturalEnd","1383","2166","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0054.trl"
"4x4","uct-0100-self-play","100","55","2","72","24","NaturalEnd","2646","3202","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0055.trl"
"4x4","uct-0100-self-play","100","56","2","72","24","NaturalEnd","2645","3162","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0056.trl"
"4x4","uct-0100-self-play","100","57","2","72","24","NaturalEnd","2013","2014","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0057.trl"
"4x4","uct-0100-self-play","100","58","2","72","24","NaturalEnd","2049","2050","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0058.trl"
"4x4","uct-0100-self-play","100","59","2","72","24","NaturalEnd","2569","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0059.trl"
"4x4","uct-0100-self-play","100","60","2","72","24","NaturalEnd","1345","2012","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0060.trl"
"4x4","uct-0100-self-play","100","61","2","72","24","NaturalEnd","2608","2642","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0061.trl"
"4x4","uct-0100-self-play","100","62","1","72","24","NaturalEnd","2606","2566","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0062.trl"
"4x4","uct-0100-self-play","100","63","1","72","24","NaturalEnd","2606","1381","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0063.trl"
"4x4","uct-0100-self-play","100","64","2","72","24","NaturalEnd","1975","2051","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0064.trl"
"4x4","uct-0100-self-play","100","65","2","72","24","NaturalEnd","1941","2013","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0065.trl"
"4x4","uct-0100-self-play","100","66","2","72","24","NaturalEnd","2012","2529","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0066.trl"
"4x4","uct-0100-self-play","100","67","2","72","24","NaturalEnd","2607","2644","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0067.trl"
"4x4","uct-0100-self-play","100","68","2","72","24","NaturalEnd","2644","2681","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0068.trl"
"4x4","uct-0100-self-play","100","69","2","72","24","NaturalEnd","3274","3792","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0069.trl"
"4x4","uct-0100-self-play","100","70","2","72","24","NaturalEnd","2011","2049","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0070.trl"
"4x4","uct-0100-self-play","100","71","2","72","24","NaturalEnd","1938","1975","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0071.trl"
"4x4","uct-0100-self-play","100","72","1","72","24","NaturalEnd","3238","3163","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0072.trl"
"4x4","uct-0100-self-play","100","73","2","72","24","NaturalEnd","2607","2643","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0073.trl"
"4x4","uct-0100-self-play","100","74","1","72","24","NaturalEnd","3199","2644","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0074.trl"
"4x4","uct-0100-self-play","100","75","2","72","24","NaturalEnd","1901","2015","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0075.trl"
"4x4","uct-0100-self-play","100","76","2","72","24","NaturalEnd","2568","2606","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0076.trl"
"4x4","uct-0100-self-play","100","77","2","72","24","NaturalEnd","2016","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0077.trl"
"4x4","uct-0100-self-play","100","78","1","72","24","NaturalEnd","2607","2049","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0078.trl"
"4x4","uct-0100-self-play","100","79","2","72","24","NaturalEnd","2718","3165","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0079.trl"
"4x4","uct-0100-self-play","100","80","2","72","24","NaturalEnd","2015","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0080.trl"
"4x4","uct-0100-self-play","100","81","1","72","24","NaturalEnd","2605","2089","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0081.trl"
"4x4","uct-0100-self-play","100","82","1","72","24","NaturalEnd","2052","1898","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0082.trl"
"4x4","uct-0100-self-play","100","83","2","72","24","NaturalEnd","2016","2532","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0083.trl"
"4x4","uct-0100-self-play","100","84","2","72","24","NaturalEnd","2531","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0084.trl"
"4x4","uct-0100-self-play","100","85","2","72","24","NaturalEnd","2013","2531","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0085.trl"
"4x4","uct-0100-self-play","100","86","2","72","24","NaturalEnd","2530","2645","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0086.trl"
"4x4","uct-0100-self-play","100","87","2","72","24","NaturalEnd","2052","2607","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0087.trl"
"4x4","uct-0100-self-play","100","88","2","72","24","NaturalEnd","3202","3277","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0088.trl"
"4x4","uct-0100-self-play","100","89","2","72","24","NaturalEnd","2606","2608","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0089.trl"
"4x4","uct-0100-self-play","100","90","2","72","24","NaturalEnd","2607","3238","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0090.trl"
"4x4","uct-0100-self-play","100","91","2","72","24","NaturalEnd","2530","2606","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0091.trl"
"4x4","uct-0100-self-play","100","92","2","72","24","NaturalEnd","1978","1979","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0092.trl"
"4x4","uct-0100-self-play","100","93","1","72","24","NaturalEnd","2529","2011","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0093.trl"
"4x4","uct-0100-self-play","100","94","2","72","24","NaturalEnd","1974","2048","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0094.trl"
"4x4","uct-0100-self-play","100","95","2","72","24","NaturalEnd","2050","2568","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0095.trl"
"4x4","uct-0100-self-play","100","96","2","72","24","NaturalEnd","867","1937","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0096.trl"
"4x4","uct-0100-self-play","100","97","2","72","24","NaturalEnd","2606","2607","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0097.trl"
"4x4","uct-0100-self-play","100","98","2","72","24","NaturalEnd","2606","2682","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0098.trl"
"4x4","uct-0100-self-play","100","99","1","72","24","NaturalEnd","3276","3160","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0099.trl"
"4x4","uct-0100-self-play","100","100","2","72","24","NaturalEnd","3199","3276","../issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0100.trl"
"4x4","uct-0500-self-play","500","1","0","72","24","NaturalEnd","2644","2644","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0001.trl"
"4x4","uct-0500-self-play","500","2","1","72","24","NaturalEnd","3240","2611","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0002.trl"
"4x4","uct-0500-self-play","500","3","2","72","24","NaturalEnd","3242","3834","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0003.trl"
"4x4","uct-0500-self-play","500","4","2","72","24","NaturalEnd","3277","3832","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0004.trl"
"4x4","uct-0500-self-play","500","5","2","72","24","NaturalEnd","3276","3832","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0005.trl"
"4x4","uct-0500-self-play","500","6","2","72","24","NaturalEnd","3164","3201","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0006.trl"
"4x4","uct-0500-self-play","500","7","2","72","24","NaturalEnd","3203","3240","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0007.trl"
"4x4","uct-0500-self-play","500","8","1","72","24","NaturalEnd","3870","3241","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0008.trl"
"4x4","uct-0500-self-play","500","9","2","72","24","NaturalEnd","2645","3160","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0009.trl"
"4x4","uct-0500-self-play","500","10","1","72","24","NaturalEnd","3871","3870","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0010.trl"
"4x4","uct-0500-self-play","500","11","1","72","24","NaturalEnd","3831","2647","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0011.trl"
"4x4","uct-0500-self-play","500","12","2","72","24","NaturalEnd","3163","3276","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0012.trl"
"4x4","uct-0500-self-play","500","13","2","72","24","NaturalEnd","2607","2646","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0013.trl"
"4x4","uct-0500-self-play","500","14","2","72","24","NaturalEnd","2648","3202","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0014.trl"
"4x4","uct-0500-self-play","500","15","0","72","24","NaturalEnd","3239","3239","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0015.trl"
"4x4","uct-0500-self-play","500","16","2","72","24","NaturalEnd","3833","3870","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0016.trl"
"4x4","uct-0500-self-play","500","17","2","72","24","NaturalEnd","3238","3275","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0017.trl"
"4x4","uct-0500-self-play","500","18","2","72","24","NaturalEnd","3795","3832","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0018.trl"
"4x4","uct-0500-self-play","500","19","2","72","24","NaturalEnd","3240","3794","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0019.trl"
"4x4","uct-0500-self-play","500","20","2","72","24","NaturalEnd","3160","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0020.trl"
"4x4","uct-0500-self-play","500","21","2","72","24","NaturalEnd","3833","3870","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0021.trl"
"4x4","uct-0500-self-play","500","22","2","72","24","NaturalEnd","3832","3835","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0022.trl"
"4x4","uct-0500-self-play","500","23","1","72","24","NaturalEnd","3792","3239","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0023.trl"
"4x4","uct-0500-self-play","500","24","1","72","24","NaturalEnd","3832","3278","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0024.trl"
"4x4","uct-0500-self-play","500","25","1","72","24","NaturalEnd","3160","2089","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0025.trl"
"4x4","uct-0500-self-play","500","26","2","72","24","NaturalEnd","2049","2050","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0026.trl"
"4x4","uct-0500-self-play","500","27","1","72","24","NaturalEnd","3834","3833","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0027.trl"
"4x4","uct-0500-self-play","500","28","2","72","24","NaturalEnd","3276","3831","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0028.trl"
"4x4","uct-0500-self-play","500","29","2","72","24","NaturalEnd","2643","3161","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0029.trl"
"4x4","uct-0500-self-play","500","30","1","72","24","NaturalEnd","3831","3277","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0030.trl"
"4x4","uct-0500-self-play","500","31","1","72","24","NaturalEnd","3831","3239","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0031.trl"
"4x4","uct-0500-self-play","500","32","1","72","24","NaturalEnd","2682","1938","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0032.trl"
"4x4","uct-0500-self-play","500","33","2","72","24","NaturalEnd","3868","3869","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0033.trl"
"4x4","uct-0500-self-play","500","34","2","72","24","NaturalEnd","3276","3868","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0034.trl"
"4x4","uct-0500-self-play","500","35","2","72","24","NaturalEnd","2648","3830","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0035.trl"
"4x4","uct-0500-self-play","500","36","1","72","24","NaturalEnd","3871","3832","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0036.trl"
"4x4","uct-0500-self-play","500","37","2","72","24","NaturalEnd","3870","3872","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0037.trl"
"4x4","uct-0500-self-play","500","38","2","72","24","NaturalEnd","3870","4424","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0038.trl"
"4x4","uct-0500-self-play","500","39","2","72","24","NaturalEnd","3240","3275","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0039.trl"
"4x4","uct-0500-self-play","500","40","2","72","24","NaturalEnd","3797","3834","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0040.trl"
"4x4","uct-0500-self-play","500","41","2","72","24","NaturalEnd","3239","3868","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0041.trl"
"4x4","uct-0500-self-play","500","42","2","72","24","NaturalEnd","1939","1976","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0042.trl"
"4x4","uct-0500-self-play","500","43","1","72","24","NaturalEnd","3242","3200","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0043.trl"
"4x4","uct-0500-self-play","500","44","2","72","24","NaturalEnd","3201","3203","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0044.trl"
"4x4","uct-0500-self-play","500","45","2","72","24","NaturalEnd","2571","2608","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0045.trl"
"4x4","uct-0500-self-play","500","46","1","72","24","NaturalEnd","3201","2683","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0046.trl"
"4x4","uct-0500-self-play","500","47","1","72","24","NaturalEnd","3239","3160","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0047.trl"
"4x4","uct-0500-self-play","500","48","2","72","24","NaturalEnd","3160","3275","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0048.trl"
"4x4","uct-0500-self-play","500","49","2","72","24","NaturalEnd","3830","3831","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0049.trl"
"4x4","uct-0500-self-play","500","50","2","72","24","NaturalEnd","3796","3834","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0050.trl"
"4x4","uct-0500-self-play","500","51","2","72","24","NaturalEnd","3870","4462","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0051.trl"
"4x4","uct-0500-self-play","500","52","2","72","24","NaturalEnd","3203","3240","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0052.trl"
"4x4","uct-0500-self-play","500","53","2","72","24","NaturalEnd","2569","2682","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0053.trl"
"4x4","uct-0500-self-play","500","54","2","72","24","NaturalEnd","2607","2609","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0054.trl"
"4x4","uct-0500-self-play","500","55","2","72","24","NaturalEnd","3201","3202","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0055.trl"
"4x4","uct-0500-self-play","500","56","2","72","24","NaturalEnd","3201","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0056.trl"
"4x4","uct-0500-self-play","500","57","2","72","24","NaturalEnd","3275","3276","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0057.trl"
"4x4","uct-0500-self-play","500","58","1","72","24","NaturalEnd","3277","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0058.trl"
"4x4","uct-0500-self-play","500","59","2","72","24","NaturalEnd","3240","3276","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0059.trl"
"4x4","uct-0500-self-play","500","60","2","72","24","NaturalEnd","3238","3239","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0060.trl"
"4x4","uct-0500-self-play","500","61","2","72","24","NaturalEnd","2531","3201","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0061.trl"
"4x4","uct-0500-self-play","500","62","2","72","24","NaturalEnd","1973","2089","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0062.trl"
"4x4","uct-0500-self-play","500","63","1","72","24","NaturalEnd","3240","2566","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0063.trl"
"4x4","uct-0500-self-play","500","64","2","72","24","NaturalEnd","3238","3276","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0064.trl"
"4x4","uct-0500-self-play","500","65","2","72","24","NaturalEnd","2610","3241","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0065.trl"
"4x4","uct-0500-self-play","500","66","2","72","24","NaturalEnd","3200","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0066.trl"
"4x4","uct-0500-self-play","500","67","2","72","24","NaturalEnd","2055","2606","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0067.trl"
"4x4","uct-0500-self-play","500","68","2","72","24","NaturalEnd","3832","4424","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0068.trl"
"4x4","uct-0500-self-play","500","69","1","72","24","NaturalEnd","3238","2606","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0069.trl"
"4x4","uct-0500-self-play","500","70","1","72","24","NaturalEnd","3869","3831","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0070.trl"
"4x4","uct-0500-self-play","500","71","2","72","24","NaturalEnd","3241","3277","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0071.trl"
"4x4","uct-0500-self-play","500","72","2","72","24","NaturalEnd","2643","2644","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0072.trl"
"4x4","uct-0500-self-play","500","73","2","72","24","NaturalEnd","2681","3200","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0073.trl"
"4x4","uct-0500-self-play","500","74","2","72","24","NaturalEnd","3237","3239","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0074.trl"
"4x4","uct-0500-self-play","500","75","2","72","24","NaturalEnd","3275","3795","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0075.trl"
"4x4","uct-0500-self-play","500","76","2","72","24","NaturalEnd","2570","2644","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0076.trl"
"4x4","uct-0500-self-play","500","77","1","72","24","NaturalEnd","3239","3200","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0077.trl"
"4x4","uct-0500-self-play","500","78","1","72","24","NaturalEnd","3831","3202","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0078.trl"
"4x4","uct-0500-self-play","500","79","1","72","24","NaturalEnd","3276","2649","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0079.trl"
"4x4","uct-0500-self-play","500","80","2","72","24","NaturalEnd","2645","3161","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0080.trl"
"4x4","uct-0500-self-play","500","81","2","72","24","NaturalEnd","2719","3238","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0081.trl"
"4x4","uct-0500-self-play","500","82","1","72","24","NaturalEnd","1935","789","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0082.trl"
"4x4","uct-0500-self-play","500","83","1","72","24","NaturalEnd","3274","2568","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0083.trl"
"4x4","uct-0500-self-play","500","84","2","72","24","NaturalEnd","2610","3201","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0084.trl"
"4x4","uct-0500-self-play","500","85","2","72","24","NaturalEnd","3239","3832","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0085.trl"
"4x4","uct-0500-self-play","500","86","2","72","24","NaturalEnd","3160","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0086.trl"
"4x4","uct-0500-self-play","500","87","2","72","24","NaturalEnd","3201","3830","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0087.trl"
"4x4","uct-0500-self-play","500","88","1","72","24","NaturalEnd","3236","2681","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0088.trl"
"4x4","uct-0500-self-play","500","89","2","72","24","NaturalEnd","3202","3793","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0089.trl"
"4x4","uct-0500-self-play","500","90","2","72","24","NaturalEnd","3277","3278","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0090.trl"
"4x4","uct-0500-self-play","500","91","2","72","24","NaturalEnd","2645","2680","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0091.trl"
"4x4","uct-0500-self-play","500","92","2","72","24","NaturalEnd","3237","3238","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0092.trl"
"4x4","uct-0500-self-play","500","93","1","72","24","NaturalEnd","3830","2645","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0093.trl"
"4x4","uct-0500-self-play","500","94","2","72","24","NaturalEnd","2011","2012","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0094.trl"
"4x4","uct-0500-self-play","500","95","2","72","24","NaturalEnd","3868","3869","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0095.trl"
"4x4","uct-0500-self-play","500","96","2","72","24","NaturalEnd","2570","2609","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0096.trl"
"4x4","uct-0500-self-play","500","97","2","72","24","NaturalEnd","3795","3833","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0097.trl"
"4x4","uct-0500-self-play","500","98","2","72","24","NaturalEnd","3236","3237","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0098.trl"
"4x4","uct-0500-self-play","500","99","2","72","24","NaturalEnd","3831","3870","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0099.trl"
"4x4","uct-0500-self-play","500","100","2","72","24","NaturalEnd","2645","3274","../issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0100.trl"
"4x4","uct-1000-self-play","1000","1","1","72","24","NaturalEnd","3869","3238","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0001.trl"
"4x4","uct-1000-self-play","1000","2","1","72","24","NaturalEnd","3868","3793","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0002.trl"
"4x4","uct-1000-self-play","1000","3","2","72","24","NaturalEnd","3238","3794","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0003.trl"
"4x4","uct-1000-self-play","1000","4","2","72","24","NaturalEnd","3240","3278","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0004.trl"
"4x4","uct-1000-self-play","1000","5","1","72","24","NaturalEnd","3834","3202","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0005.trl"
"4x4","uct-1000-self-play","1000","6","1","72","24","NaturalEnd","4463","3833","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0006.trl"
"4x4","uct-1000-self-play","1000","7","2","72","24","NaturalEnd","4424","4462","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0007.trl"
"4x4","uct-1000-self-play","1000","8","2","72","24","NaturalEnd","2607","3162","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0008.trl"
"4x4","uct-1000-self-play","1000","9","2","72","24","NaturalEnd","3238","3277","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0009.trl"
"4x4","uct-1000-self-play","1000","10","1","72","24","NaturalEnd","3794","3240","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0010.trl"
"4x4","uct-1000-self-play","1000","11","2","72","24","NaturalEnd","2685","3277","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0011.trl"
"4x4","uct-1000-self-play","1000","12","0","72","24","NaturalEnd","2049","2049","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0012.trl"
"4x4","uct-1000-self-play","1000","13","2","72","24","NaturalEnd","2648","3198","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0013.trl"
"4x4","uct-1000-self-play","1000","14","2","72","24","NaturalEnd","2644","3160","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0014.trl"
"4x4","uct-1000-self-play","1000","15","2","72","24","NaturalEnd","4426","4501","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0015.trl"
"4x4","uct-1000-self-play","1000","16","1","72","24","NaturalEnd","3793","3275","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0016.trl"
"4x4","uct-1000-self-play","1000","17","2","72","24","NaturalEnd","2645","3792","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0017.trl"
"4x4","uct-1000-self-play","1000","18","1","72","24","NaturalEnd","2607","2013","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0018.trl"
"4x4","uct-1000-self-play","1000","19","2","72","24","NaturalEnd","3869","3871","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0019.trl"
"4x4","uct-1000-self-play","1000","20","1","72","24","NaturalEnd","3239","2607","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0020.trl"
"4x4","uct-1000-self-play","1000","21","0","72","24","NaturalEnd","3238","3238","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0021.trl"
"4x4","uct-1000-self-play","1000","22","1","72","24","NaturalEnd","3274","3238","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0022.trl"
"4x4","uct-1000-self-play","1000","23","2","72","24","NaturalEnd","2642","3198","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0023.trl"
"4x4","uct-1000-self-play","1000","24","2","72","24","NaturalEnd","3277","3793","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0024.trl"
"4x4","uct-1000-self-play","1000","25","1","72","24","NaturalEnd","3831","3165","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0025.trl"
"4x4","uct-1000-self-play","1000","26","2","72","24","NaturalEnd","2643","2646","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0026.trl"
"4x4","uct-1000-self-play","1000","27","2","72","24","NaturalEnd","3906","4425","../issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0027.trl"
