experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
"uct-3000-self-play","1","320000","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3832","3869","36","36","15","15","21","21","0","3","6","6","1","2","advantage_objectives","S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:4:2:3|S13:0:1:1|S14:0:0:0|S20:1:1:0|S21:4:2:3|S22:0:1:1|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:0:0:0|S32:0:0:0|S33:1:2:1|S34:0:0:0|S40:1:1:0|S41:2:0:1|S42:0:0:0|S43:1:1:0|S44:0:0:0|O00:4:0:3|O01:4:0:3|O02:1:2:0|O03:3:3:0|O10:4:0:3|O11:4:0:3|O12:4:0:3|O13:0:0:0|O20:3:3:0|O21:2:0:1|O22:3:3:0|O23:3:3:0|O30:2:1:2|O31:4:0:3|O32:3:3:0|O33:3:3:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0001.trl"
"uct-3000-self-play","2","320001","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2642","3160","36","36","21","21","15","15","2","1","4","5","3","0","secured_objectives","S00:0:0:0|S01:2:0:1|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:1:2:1|S13:1:2:1|S14:0:0:0|S20:0:2:2|S21:3:3:2|S22:2:1:2|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:3:3:2|S32:0:2:2|S33:0:1:1|S34:0:0:0|S40:2:0:1|S41:0:0:0|S42:2:0:1|S43:2:0:1|S44:1:1:0|O00:4:0:3|O01:4:0:3|O02:1:1:0|O03:1:1:0|O10:3:3:0|O11:4:0:3|O12:3:3:0|O13:0:0:0|O20:3:3:0|O21:3:3:0|O22:4:0:3|O23:0:0:0|O30:1:1:0|O31:0:0:0|O32:4:0:3|O33:0:0:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0002.trl"
"uct-3000-self-play","3","320002","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3315","3833","36","36","14","14","22","22","0","2","5","6","4","1","secured_objectives","S00:2:0:1|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:1:1|S11:0:1:1|S12:0:1:1|S13:1:2:0|S14:1:1:0|S20:0:0:0|S21:1:1:0|S22:0:2:2|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:4:2:3|S32:4:2:3|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:2:0:1|S44:0:0:0|O00:1:2:1|O01:4:0:3|O02:3:3:0|O03:3:3:0|O10:3:3:0|O11:3:3:1|O12:2:0:1|O13:3:3:0|O20:1:2:1|O21:4:0:3|O22:4:0:3|O23:4:0:3|O30:4:0:3|O31:4:0:3|O32:1:2:0|O33:1:1:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0003.trl"
"uct-3000-self-play","4","320003","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","4425","3238","36","36","14","17","22","19","0","1","7","5","0","2","secured_objectives","S00:0:0:0|S01:2:0:2|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:2:0:1|S11:0:2:2|S12:1:1:0|S13:2:1:2|S14:1:1:0|S20:0:0:0|S21:4:1:3|S22:1:1:0|S23:1:1:0|S24:0:1:1|S30:0:0:0|S31:0:1:1|S32:0:1:1|S33:0:1:1|S34:2:1:2|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:4:0:3|O01:4:0:3|O02:3:3:0|O03:2:0:1|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:2:0:1|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:0:1:1|O30:0:0:0|O31:3:3:0|O32:3:3:0|O33:3:3:1","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0004.trl"
"uct-3000-self-play","5","320004","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2609","3198","36","36","17","20","19","16","2","1","4","5","2","1","secured_objectives","S00:0:0:0|S01:0:0:0|S02:1:1:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:2:1:2|S12:2:1:2|S13:2:0:1|S14:2:0:1|S20:2:0:1|S21:0:1:1|S22:4:2:3|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:2:1:2|S32:3:3:2|S33:2:1:2|S34:3:3:2|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:4:0:3|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:4:0:3|O12:4:0:3|O13:2:0:1|O20:3:3:0|O21:4:2:3|O22:4:2:3|O23:1:2:0|O30:3:3:0|O31:3:3:0|O32:3:3:0|O33:1:1:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0005.trl"
"uct-3000-self-play","6","320005","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3236","3792","36","36","19","18","17","18","0","2","5","6","2","0","secured_objectives","S00:0:1:1|S01:0:1:1|S02:1:1:0|S03:0:0:0|S04:2:0:1|S10:1:1:0|S11:4:2:3|S12:1:2:0|S13:2:0:2|S14:0:0:0|S20:0:1:1|S21:1:1:0|S22:2:0:1|S23:4:1:3|S24:0:0:0|S30:0:1:1|S31:0:2:2|S32:1:2:0|S33:1:1:0|S34:2:0:1|S40:1:1:0|S41:2:0:1|S42:0:0:0|S43:0:0:0|S44:1:1:0|O00:4:0:3|O01:1:1:0|O02:0:0:0|O03:0:0:0|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:4:0:3|O21:3:3:0|O22:0:0:0|O23:1:1:0|O30:4:0:3|O31:4:0:3|O32:3:3:0|O33:3:3:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0006.trl"
"uct-3000-self-play","7","320006","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3203","3207","36","36","15","11","21","25","0","0","5","5","1","1","objective_pieces","S00:0:0:0|S01:2:0:1|S02:0:0:0|S03:1:2:0|S04:0:0:0|S10:1:1:0|S11:1:1:0|S12:2:1:2|S13:0:2:2|S14:1:1:0|S20:0:1:1|S21:0:0:0|S22:1:2:1|S23:2:0:1|S24:0:0:0|S30:2:0:1|S31:1:2:1|S32:0:0:0|S33:1:2:0|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:1:1|O01:4:0:3|O02:3:3:2|O03:3:3:1|O10:3:3:1|O11:3:3:0|O12:3:3:2|O13:4:1:3|O20:4:0:3|O21:0:0:0|O22:2:0:1|O23:4:1:3|O30:4:0:3|O31:0:0:0|O32:1:1:0|O33:0:2:2","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0007.trl"
"uct-3000-self-play","8","320007","UCT","UCT","3000","-1.0","true","NaturalEnd","0","72","24","3833","3833","36","36","14","14","22","22","0","0","6","6","1","1","draw","S00:2:0:1|S01:0:0:0|S02:1:1:0|S03:0:0:0|S04:2:0:1|S10:0:0:0|S11:1:1:0|S12:0:1:1|S13:2:1:2|S14:0:1:1|S20:0:0:0|S21:1:1:0|S22:0:1:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:2:0:1|S32:0:1:1|S33:0:1:1|S34:2:1:2|S40:1:1:0|S41:0:0:0|S42:1:1:0|S43:0:1:1|S44:1:1:0|O00:1:1:0|O01:3:3:0|O02:3:3:0|O03:4:0:3|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:2:0:1|O21:3:3:2|O22:4:0:3|O23:4:0:3|O30:0:1:1|O31:0:0:0|O32:3:3:0|O33:4:2:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0008.trl"
"uct-3000-self-play","9","320008","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2052","2530","36","36","19","22","17","14","1","2","3","4","4","0","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:2:0:1|S10:0:0:0|S11:4:2:3|S12:3:3:2|S13:0:2:2|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:2:0:1|S23:2:0:1|S24:0:2:2|S30:0:0:0|S31:2:0:1|S32:0:2:2|S33:4:2:3|S34:2:0:1|S40:0:0:0|S41:1:2:0|S42:1:1:0|S43:0:2:2|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:3:3:0|O03:0:0:0|O10:1:1:0|O11:4:0:3|O12:4:0:3|O13:1:2:0|O20:1:2:0|O21:3:3:0|O22:4:1:3|O23:3:3:2|O30:0:0:0|O31:0:0:0|O32:1:2:0|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0009.trl"
"uct-3000-self-play","10","320009","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2610","3200","36","36","16","18","20","18","1","2","4","5","2","1","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:1:2:1|S12:3:3:2|S13:4:2:3|S14:2:1:2|S20:0:0:0|S21:1:1:0|S22:4:2:3|S23:0:2:2|S24:0:0:0|S30:0:0:0|S31:2:0:1|S32:0:1:1|S33:2:1:2|S34:0:0:0|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:1:2:0|O01:3:3:0|O02:4:2:3|O03:4:1:3|O10:3:3:0|O11:3:3:0|O12:3:3:2|O13:4:0:3|O20:1:1:0|O21:4:0:3|O22:4:2:3|O23:0:0:0|O30:0:0:0|O31:0:0:0|O32:0:0:0|O33:2:0:1","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0010.trl"
