"board","experiment_id","game_index","seed","source_issue","trial_file","trial_sha256"
"4x4","uct-0100-self-play","15","300014","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0015.trl","1ecf0f9e95bcc68b05861c58ca338fb31cad57afae6d6af063b6c712ab625d5f"
"4x4","uct-0100-self-play","16","300015","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0016.trl","d66a2beee921c92be8a65cc33e0fc40f755318d5a4832ba81cccfa4de5e70d99"
"4x4","uct-0100-self-play","17","300016","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0017.trl","aa9299722e775c60603bbb5df13e01e52fe4e6099d6a1f6b1d98f210ea522e25"
"4x4","uct-0100-self-play","18","300017","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0018.trl","1d9011882899556989eccacfea655266840aa6b5c36d5b073969144601f3aa30"
"4x4","uct-0100-self-play","19","300018","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0019.trl","49dd25bcc307cfb1dfa8bc40859b784709481c9c404500ce7a9156359e50bc1a"
"4x4","uct-0100-self-play","20","300019","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0020.trl","014d66a8a4286af028c997da07b28953dca96ba402913ca9806ec1e90c14bd15"
"4x4","uct-0100-self-play","21","300020","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0021.trl","203e16ae95658a444bdfaa0481dc719f77fe360a49a2e61d6414b2782f30caca"
"4x4","uct-0100-self-play","22","300021","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0022.trl","b7fc25980a82823d70eaa2f7ce075fe7b2f710a9449e447ee29e060cd5ce42e2"
"4x4","uct-0100-self-play","23","300022","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0023.trl","9cc309876d76e3ed1dead1842abe38ef8ebc2738fcd59ffd2f6f9073cc3483d7"
"4x4","uct-0100-self-play","24","300023","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0024.trl","7e076ac446af70e41ff3ced18a492629d73974ba0a371b2e34db7696fe63a291"
"4x4","uct-0100-self-play","25","300024","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0025.trl","4d800065ca014c871f2105f2177ed85a958ad631f93eaa500b612f4a86b6a013"
"4x4","uct-0100-self-play","26","300025","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0026.trl","271e5965727aebfc05972b3c8d44b2daf19d3b173a5facfb4cd72f029721d6ee"
"4x4","uct-0100-self-play","27","300026","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0027.trl","66668e103215128d500b30b867c6a0102dc05c93ef162bcd802f45d3bb5a573d"
"4x4","uct-0100-self-play","28","300027","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0028.trl","7509fa191c153c87589068743487029323c186b2655a5809016d8b56697d430e"
"4x4","uct-0100-self-play","29","300028","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0029.trl","e6971e97bdf1219b18c9bb15bb4064e4f44142830793abf35347afd4c8c39246"
"4x4","uct-0100-self-play","30","300029","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0030.trl","f74d5aaaf402884f4d62a24074b729fac5175d16691bc1d6c1687f37a8aa64b9"
"4x4","uct-0100-self-play","31","300030","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0031.trl","75fd2c05d9f191202c4c90543648037c9941c34170ab7c8735d17e0041b882f6"
"4x4","uct-0100-self-play","32","300031","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0032.trl","146bd386b607e557884aa7348bef587f292b29e159db9e0e82747dcf4dee10ae"
"4x4","uct-0100-self-play","33","300032","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0033.trl","b38f58ef87e14f5eafb0223542079a89d22256740f1e253866ab8100e51102ce"
"4x4","uct-0100-self-play","34","300033","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0034.trl","e93f1864a59e60085e21f57637da0956f087c204dd25b9990de387d0a699753a"
"4x4","uct-0100-self-play","35","300034","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0035.trl","fe9098d539b1ceba14c4d1d06f80fd8c6379943257c23ec4df0e97b1d04738a4"
"4x4","uct-0100-self-play","36","300035","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0036.trl","1184090938a610e6b390b374f132640275c626b889b0b64412584dd32919cf09"
"4x4","uct-0100-self-play","37","300036","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0037.trl","31342fe1619d616ce5391710d9dbb38d4d6cac6db4ac6a3f5ee673603280b1dc"
"4x4","uct-0100-self-play","38","300037","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0038.trl","adeb8569bd37beb35e5850b74d71fb1a82464db6933ef39fd20a2bcd3b12269e"
"4x4","uct-0100-self-play","39","300038","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0039.trl","7a52aa5add2a06f9440408dd16a7f99262184f272e67aa72d69967eb5c9cf655"
"4x4","uct-0100-self-play","40","300039","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0040.trl","120863baf09512af20875cde2244d9ff9f7b1bc901d8da18d19f3bf03048076f"
"4x4","uct-0100-self-play","41","300040","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0041.trl","9c1b5631d8563eb8a82e32fbfeeba019347cfb101b527c5782afc73711c009ed"
"4x4","uct-0100-self-play","42","300041","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0042.trl","cdc70885e56ee7d5dc4735d8e34855aee4d8bbc566b2322d448cb031325eef23"
"4x4","uct-0100-self-play","43","300042","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0043.trl","75f1af211f1b31c00422877c35c3e924d5481fd43cd34b98462f29efc71529a1"
"4x4","uct-0100-self-play","44","300043","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0044.trl","42f194274b007a8a97890d776c7bcb4ea47f985473a5ebb8ef9080747da2d2ed"
"4x4","uct-0100-self-play","45","300044","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0045.trl","920f98d76975ed028318f367613130723cfb92ca70d31c57b0f6a6c1c88cb9b2"
"4x4","uct-0100-self-play","46","300045","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0046.trl","06bede1ec82bca21e8145ee62d19ee56989cf0fab61f805088f03cf34a244adf"
"4x4","uct-0100-self-play","47","300046","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0047.trl","dac9cf5f5acd94c1c48f5d273f95db1a13a5e7b9db51480c5154b176abfca1d7"
"4x4","uct-0100-self-play","48","300047","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0048.trl","02a3d44aa04f723abcda5b4c046b83f6e3270bedaee8b57307fada25925849a0"
"4x4","uct-0100-self-play","49","300048","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0049.trl","b8879b4bec55f7aa6b9a9a906ae41e7cc0ca36658414f586e36a14ed263b8ca4"
"4x4","uct-0100-self-play","50","300049","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0050.trl","088f219d80a65ab6f37597e29d4d75d8566785e1a0f233230804bcd2ff7bafef"
"4x4","uct-0100-self-play","51","300050","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0051.trl","56701dc509a75bf00fef1a60db5303ea27bfbc1623606033ee66bc648b8a06d5"
"4x4","uct-0100-self-play","52","300051","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0052.trl","11961201927a15aca5055209d48e1bc7af0ec184ef9bd0978b77f4c1426b9165"
"4x4","uct-0100-self-play","53","300052","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0053.trl","477052ddfdf5eae788a139f54beef399a8174275a473d5c1710904108d75f4d7"
"4x4","uct-0100-self-play","54","300053","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0054.trl","c95b54efa002bc95f5e60bde69e45d20c7c1cb21d3d86bbbf2eb9d1d6f1c3632"
"4x4","uct-0100-self-play","55","300054","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0055.trl","4228e7b8030cf9b0b265a60492bbcac06d481f78d7a71f455ae23759a92f6c9d"
"4x4","uct-0100-self-play","56","300055","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0056.trl","a077e6abd655055192a392e80518e5545206d80af2b0b18b995eb497ba320f0c"
"4x4","uct-0100-self-play","57","300056","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0057.trl","0b8d144546f119d0dfa02e8654d88885256435db569c89c2f826fdf1ba9bb51c"
"4x4","uct-0100-self-play","58","300057","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0058.trl","476c1bc6073289b93656e639bf8f26cd0585fab427822e09aeef2c081d42ad09"
"4x4","uct-0100-self-play","59","300058","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0059.trl","a79253d03a783137b124706284c47dc00ec220763895d5e0e09ee8c0973aa414"
"4x4","uct-0100-self-play","60","300059","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0060.trl","ef62d65e783d741e20c92f978d250c7309747225f5efd9808d17376b1bce6aaa"
"4x4","uct-0100-self-play","61","300060","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0061.trl","192d0b267fcf1022fcb10d9ee4742c99cb055d1f4a73aee02e49fc2020ffa902"
"4x4","uct-0100-self-play","62","300061","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0062.trl","c84313008924df7ddbaf228c74ab567b10f04d5162e4c44157d7a119c13f10ca"
"4x4","uct-0100-self-play","63","300062","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0063.trl","23a3ac95d7c619913c60fc74e2222e997f735a6768c5a150be9798988cff92ff"
"4x4","uct-0100-self-play","64","300063","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0064.trl","57214afa2197fa3cb1ef1bc73db7532d80b5778537b14013b71cb7f91b23a585"
"4x4","uct-0100-self-play","65","300064","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0065.trl","ebfd9f35ce340e8669bd0aa0c821b08611ca2a10b56f5af4c92611780cbc6dfd"
"4x4","uct-0100-self-play","66","300065","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0066.trl","9042b106394142b65323b8307d95830596b4b0ce387b70e1670ddfa352616f3c"
"4x4","uct-0100-self-play","67","300066","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0067.trl","e3d9c45dd7b5ba4e6c75aa4df9220c64a528037c8f8f2c293aa1959e694b9420"
"4x4","uct-0100-self-play","68","300067","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0068.trl","6c8498cd531b56b14ee5c2c5c8e6c85f5103eddaeef3350911bbe117fa4e8461"
"4x4","uct-0100-self-play","69","300068","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0069.trl","8cf4994aac5c38a5364b47385da4cb132da4e7feac2cb8bc6e34923851c5646c"
"4x4","uct-0100-self-play","70","300069","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0070.trl","61ee8fcba3eea57e69d8eb3d066047555a3a79b4f33e288b9a21947a74ecc18f"
"4x4","uct-0100-self-play","71","300070","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0071.trl","73dd3c81dc583c36021e5e5b05ef664146201c801e9f76a94aee8895d1d49c15"
"4x4","uct-0100-self-play","72","300071","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0072.trl","3514139b05705631745d6db8a765149afebea8d7c2f18787f133b3ade8f080ea"
"4x4","uct-0100-self-play","73","300072","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0073.trl","c1cb72bf12ebfc268e1c2f4699eb80e95be50b5d09a2981c394deb4dbc683023"
"4x4","uct-0100-self-play","74","300073","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0074.trl","9597b7306866205f98b1e8fe13e2ada0c272017f13c354a53cc3822622d659b3"
"4x4","uct-0100-self-play","75","300074","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0075.trl","ea13352012ac4cd28d5862576b7b9fbff3f12082c57d0452ccca27cde600d521"
"4x4","uct-0100-self-play","76","300075","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0076.trl","cdd0a8546c3c86c4bef22bff4c19339b9f4c3d1ca000738d7aeda71654aa3b61"
"4x4","uct-0100-self-play","77","300076","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0077.trl","64e83f1f41084d244bafd9702428538bc9f68d8f3f8481b703134eead2f12cef"
"4x4","uct-0100-self-play","78","300077","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0078.trl","36db78ec4dfa791c20de419096f53985f29a425c610f3c5b05e01792c90ef789"
"4x4","uct-0100-self-play","79","300078","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0079.trl","a2a5c436826e9f09dc34eb4a201800a8d7693248f3d46df90e77a460923dc5eb"
"4x4","uct-0100-self-play","80","300079","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0080.trl","a4aaad86bc2ecdea6fffa99bb49d09331d4941b48586d160bddc23c4d895b4a0"
"4x4","uct-0100-self-play","81","300080","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0081.trl","c3bb5284659484d1d89bb90b3eb325a35d14e2cb0745cdf0ad358a768d1c8f75"
"4x4","uct-0100-self-play","82","300081","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0082.trl","5a14be07b249efe8dc0936210755a14774383cbc6c4e8c48718f196823bd4b46"
"4x4","uct-0100-self-play","83","300082","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0083.trl","7d827dec3b8a364d52f76d33e13d90da5fc1b310ed35f97e6f153d152af538f0"
"4x4","uct-0100-self-play","84","300083","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0084.trl","ddc6c439253ba0ef721c3e128d9d5e94732b09571fe4b61009bf071e57152f09"
"4x4","uct-0100-self-play","85","300084","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0085.trl","26d542965783a8ee9edcb7e1f17cd912961b75974501bcce284b0af0194b9a40"
"4x4","uct-0100-self-play","86","300085","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0086.trl","7afcdf8a148b9282cbb62147e645e731541d5d5c8cb0dce3841ea1b9a416f1ea"
"4x4","uct-0100-self-play","87","300086","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0087.trl","543b0515a11288c8dc0a3a776640f1d227d16fe417bd060c9f5c607ec555cf0b"
"4x4","uct-0100-self-play","88","300087","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0088.trl","ef2a4155c24de1a944cc6cac5a64a949c00a6318711f2d54e41fb4f762727ce6"
"4x4","uct-0100-self-play","89","300088","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0089.trl","4651a0ba3b64fcf20b41d0b3b8062ab03c758675ce1775d193b572327e02085a"
"4x4","uct-0100-self-play","90","300089","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0090.trl","7ac7c5f7a55233cbd80b53a116f3e37e018bdf12b16e3904d4ca54f5b83c1c20"
"4x4","uct-0100-self-play","91","300090","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0091.trl","8ae6b4851fcd897fed7db9e981ae400700d6f42dfeffc9813fd1e7b3686fa872"
"4x4","uct-0100-self-play","92","300091","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0092.trl","4442e01993a8c9196b95c4e1be2afc37a57508a26b70883e0acb2c1e1a07d8cb"
"4x4","uct-0100-self-play","93","300092","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0093.trl","8a4f38feb55077e14c578a2c85542caa00f531e73548fceca2643412f5a7a382"
"4x4","uct-0100-self-play","94","300093","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0094.trl","e2865cc73e9cea2a511f13f85877651912f276cc7470a6013de20705cbdd9e59"
"4x4","uct-0100-self-play","95","300094","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0095.trl","7d6ba9754364f1e7da2ed1e00c6d188675a413c221fc10e7a57bcf75e1f6f7e8"
"4x4","uct-0100-self-play","96","300095","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0096.trl","2edb721c983cb3b6794dd62e84286d2d221424cfc7254584f750c46761cae429"
"4x4","uct-0100-self-play","97","300096","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0097.trl","822e8ca95230de26a845ae96f6ee917fdde9d0b6b69399deaf7d1fbdf562ec59"
"4x4","uct-0100-self-play","98","300097","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0098.trl","cc0b5d96daa673c3988039cd99e9308dac2023ef78d753fb252092021b9e610b"
"4x4","uct-0100-self-play","99","300098","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0099.trl","cc46875efdd10481d43b84c73fef51cc84179f5ee449a212739410c891d3a381"
"4x4","uct-0100-self-play","100","300099","30","experiments/issue-30/results/trials/uct-0100-self-play/uct-0100-self-play-0100.trl","5ce9ac65bec778dee78eecf875622d868a74dd5b752f41e861c5da5e2adbff9c"
"4x4","uct-0500-self-play","1","300100","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0001.trl","d4f1a7e0cf49d1decf4e5a4187be7be0570c29117c36ae6c9c4f5ab6ceff469b"
"4x4","uct-0500-self-play","2","300101","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0002.trl","9a2431a1275e7b8a68d77fe4cd3e9989ac3abe6edcbe5f2e6d67d7e857d5a7be"
"4x4","uct-0500-self-play","3","300102","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0003.trl","0e7baeb8fdea64e556d7d5ccf5a1441887f9b0e1388f5f0dc1916f25dcdcd5f3"
"4x4","uct-0500-self-play","4","300103","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0004.trl","7fb52fb137dbaa910ff47a42a6e336c6147084a8af642f6e81efb3bb31356888"
"4x4","uct-0500-self-play","5","300104","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0005.trl","5881ebb4240a57b97779985f99e0e82690e6e33cc68b49fb9008bc769eacad06"
"4x4","uct-0500-self-play","6","300105","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0006.trl","6cb2b80eda586315daf44aaa0060869922acb532f83920142696e881bd1e704e"
"4x4","uct-0500-self-play","7","300106","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0007.trl","874318e6b83c8e45999ca78cc8ed6fec957b3a9ebe6d4ddfe26a40dfaec04267"
"4x4","uct-0500-self-play","8","300107","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0008.trl","253aec28a93b57c02cbe0371679bced580683ff4750f9e9b4ce7d61b7a52078d"
"4x4","uct-0500-self-play","9","300108","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0009.trl","07444bb52d5151acc71dc672adf332d5ca4c83f6436bf98de3b5a4b9600d0b95"
"4x4","uct-0500-self-play","10","300109","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0010.trl","ecaeab084f434824811960d76b8b92ad88bea9db11f1154bd696d7edc3e61ba0"
"4x4","uct-0500-self-play","11","300110","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0011.trl","76ccd8437c9d4acae5096eeb01200b1fe46786a1f40c8c977f635d7f4242d1f9"
"4x4","uct-0500-self-play","12","300111","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0012.trl","69034332effb94b5145ae1d0cf0a6d329fa49c018455f174ede1d84f13120512"
"4x4","uct-0500-self-play","13","300112","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0013.trl","6250448a59298c02a239124ff00e92ac83d9fc484c8274462c2c3d83c09586a8"
"4x4","uct-0500-self-play","14","300113","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0014.trl","a21dfc95ad14b4730c1197bb62e5ac6ed0aac7a6fbaa385db6f2b8f71cc5af10"
"4x4","uct-0500-self-play","15","300114","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0015.trl","bff43e1787a14da7adb2c19ce08c2f3fbae7b7f32fb119936b89021b1c3b6405"
"4x4","uct-0500-self-play","16","300115","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0016.trl","9835137b5735372835478b0ffc639b4d072ce7073aa9669c641d43a434ddbb33"
"4x4","uct-0500-self-play","17","300116","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0017.trl","6d4ae39ee0067dada7f2d4c46e765136c806b9079b9db8a1d7152500a0e1b5ab"
"4x4","uct-0500-self-play","18","300117","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0018.trl","fb4db4d02971e9bbebedea41f8bc587c9a69976905fa8fb4e95932076d1245c1"
"4x4","uct-0500-self-play","19","300118","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0019.trl","02eca2772df24c764b1eae7e57c5260f04711690bc5d7f5b42ec5a3674be95ea"
"4x4","uct-0500-self-play","20","300119","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0020.trl","1d091e8db526a359694fc8c41391afac10cf18788ff68068397ea0fd72dab512"
"4x4","uct-0500-self-play","21","300120","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0021.trl","3941370fe9adb8ded7ad51a462fe16fa5cc0cb4ebf930a23cd0311296e048084"
"4x4","uct-0500-self-play","22","300121","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0022.trl","eddbd78f9690591cf1326818bb38603feb6ede73f7e8479db58a6e99fdf667e6"
"4x4","uct-0500-self-play","23","300122","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0023.trl","f125c5b32106691a7155ba04877d04bf4aeb4a2d739a1d7b9cfff656839ed7ae"
"4x4","uct-0500-self-play","24","300123","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0024.trl","a700c61fa58a1c1f84650f41d498e9d045773bdbea758aadc57bee21adb78d1e"
"4x4","uct-0500-self-play","25","300124","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0025.trl","502a30ce93ff1b80ae37fa6098e3b0a744fdab49d654db158a776579ffe790f7"
"4x4","uct-0500-self-play","26","300125","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0026.trl","7d908ce75379e8e57c985ed61e6b556d70a4ade065a5792c5cc818b663d6e9ab"
"4x4","uct-0500-self-play","27","300126","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0027.trl","258ae30e4e120b26a148c3f213ee23f82b0b61180266ae60174456d50e8e0aae"
"4x4","uct-0500-self-play","28","300127","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0028.trl","6a3620e386a2c696237c085c29bcb43b8005281b73b748810cd6759e1998d1c7"
"4x4","uct-0500-self-play","29","300128","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0029.trl","cbe03209f12875991b78a389d3bedfbc003af25d0834aecef1d3002cd1ef36e6"
"4x4","uct-0500-self-play","30","300129","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0030.trl","58035bb5bd9fd77369a3860cf5ef48d9d7592ab1523f777135272a399868d623"
"4x4","uct-0500-self-play","31","300130","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0031.trl","01b3660afc6b1bb2176713743bcc7ae2cecdb84ab13696bd322288ea9ff7e58b"
"4x4","uct-0500-self-play","32","300131","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0032.trl","6039b677349306ae23e40976fdb589921b21d277f352cad52152594de5a145f0"
"4x4","uct-0500-self-play","33","300132","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0033.trl","757585bc66e01f72c378910110b7399991b211a38a696c02ae4f622d04318d5a"
"4x4","uct-0500-self-play","34","300133","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0034.trl","ee2c97714edc0d7dbef3b78f6e2507984917e8469e82ef18fa742da33bcb0980"
"4x4","uct-0500-self-play","35","300134","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0035.trl","bddf6de3e9ac3177d5e9861a46dc73fb0c3214c338cbb3457e3d1a1ba9d5b6bc"
"4x4","uct-0500-self-play","36","300135","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0036.trl","c1d51ea42fae47f355d1ff48428273b94363fb96db2492380fa322a0855ac9fb"
"4x4","uct-0500-self-play","37","300136","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0037.trl","c9f3b72958adeff2f29898d32300c02f9293d263148e8b4adea69578b16d007d"
"4x4","uct-0500-self-play","38","300137","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0038.trl","3b661f97f8e52296d91965787af86f167458b795c9f2f5b5b53c32788a4fec95"
"4x4","uct-0500-self-play","39","300138","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0039.trl","34ac69c57bdd2e7add4886947ef9e4af273bbb488652e9bf0dfb3a9a27caf2e5"
"4x4","uct-0500-self-play","40","300139","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0040.trl","ecb935c92d24aadd6ea50f4e3b3f9a0c9a96e779a7d6c5bf737da64925bb5f37"
"4x4","uct-0500-self-play","41","300140","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0041.trl","f8c66c19e64ee482fc7b701a9531f64d915b68e611777698f6b8563906fa69cc"
"4x4","uct-0500-self-play","42","300141","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0042.trl","0a27994989c7a15833f3a33fd618c018890800695d687726ab5843fe4cb165f2"
"4x4","uct-0500-self-play","43","300142","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0043.trl","be29633a90b976303ea5c76edab713d52b8c8821162ff4a1b43670972f80ef9c"
"4x4","uct-0500-self-play","44","300143","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0044.trl","e88cb19c2ceefc4526aa58d56b24bdd99cb1e9623a958633703952c82428f983"
"4x4","uct-0500-self-play","45","300144","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0045.trl","b501d1d928ec669846b786996119887676491fd7dccd5fe1437a571f17cd2367"
"4x4","uct-0500-self-play","46","300145","30","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0046.trl","de5780764e4442ebdcf6322fd6ad6bceff98a72b16a4a054dd00c7c29ce995f9"
