experiment_id,iteration_limit,supply_point,spatial_category,player_games,player_games_with_placement,placement_player_game_frequency,pieces_placed,pieces_placed_per_player_game,mean_first_placement_turn,player_games_with_unsecured_control,unsecured_control_frequency,mean_first_unsecured_control_turn,player_games_with_controlled_or_secured,controlled_or_secured_frequency,mean_first_control_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turn_share,contested_turn_share,player_games_secured,secured_frequency,mean_first_securing_turn,legal_securable_opportunities,securing_opportunities_taken,securing_rate_per_repeated_opportunity,ever_securable_player_sites,ever_securable_eventually_secured,eventual_securing_rate_per_ever_securable_player_site,supply_usage_turns,objective_placements_supplied,objective_placements_supplied_per_player_game,player_games_with_supply_usage,supply_usage_player_game_frequency,mean_objective_sites_supplied,mean_objective_coverage,usage_after_first_control,usage_after_securing,mean_usage_after_securing_per_secured_player_site,final_unsecured_control_rate,final_secured_rate,final_controlled_or_secured_rate,player_result_status
uct-10000-self-play,10000,S31,interior,20,18,0.9,44,2.2,5.722222,9,0.45,3,11,0.55,4.727273,82,81,163,0.170833,0.16875,0.339583,0.320833,0.620833,8,0.4,14.875,87,8,0.091954,18,8,0.444444,51,51,2.55,11,0.55,1.4,0.35,51,26,3.25,0.0,0.4,0.4,draw
uct-10000-self-play,10000,S32,interior,90,74,0.822222,133,1.477778,6.054054,44,0.488889,4.590909,47,0.522222,4.765957,344,230,574,0.159259,0.106481,0.265741,0.485648,0.530093,14,0.155556,8.571429,431,14,0.032483,73,14,0.191781,166,166,1.844444,37,0.411111,1.011111,0.252778,166,69,4.928571,0.133333,0.155556,0.288889,winner
uct-10000-self-play,10000,S32,interior,90,75,0.833333,134,1.488889,6.8,48,0.533333,6.4375,50,0.555556,6.58,311,226,537,0.143981,0.10463,0.248611,0.485648,0.530093,16,0.177778,10.875,414,16,0.038647,74,16,0.216216,151,151,1.677778,36,0.4,0.911111,0.227778,151,64,4.0,0.122222,0.177778,0.3,loser
uct-10000-self-play,10000,S32,interior,20,16,0.8,33,1.65,7.125,11,0.55,7.454545,11,0.55,7.454545,60,35,95,0.125,0.072917,0.197917,0.604167,0.55,5,0.25,18,101,5,0.049505,16,5,0.3125,26,26,1.3,7,0.35,0.75,0.1875,26,11,2.2,0.05,0.25,0.3,draw
uct-10000-self-play,10000,S33,interior,90,78,0.866667,152,1.688889,6.346154,49,0.544444,4.816327,53,0.588889,4.924528,394,285,679,0.182407,0.131944,0.314352,0.506481,0.536574,23,0.255556,12.608696,487,23,0.047228,77,23,0.298701,211,211,2.344444,47,0.522222,1.255556,0.313889,211,90,3.913043,0.111111,0.255556,0.366667,winner
uct-10000-self-play,10000,S33,interior,90,75,0.833333,138,1.533333,7.266667,41,0.455556,6.04878,43,0.477778,6.581395,272,115,387,0.125926,0.053241,0.179167,0.506481,0.536574,12,0.133333,15.416667,425,12,0.028235,74,12,0.162162,110,110,1.222222,30,0.333333,0.755556,0.188889,110,30,2.5,0.088889,0.133333,0.222222,loser
uct-10000-self-play,10000,S33,interior,20,17,0.85,25,1.25,11.176471,9,0.45,10,10,0.5,10.9,42,9,51,0.0875,0.01875,0.10625,0.7875,0.416667,2,0.1,20.5,98,2,0.020408,16,2,0.125,14,14,0.7,6,0.3,0.55,0.1375,14,3,1.5,0.05,0.1,0.15,draw
uct-10000-self-play,10000,S34,edge,90,21,0.233333,22,0.244444,19.571429,16,0.177778,18.5,16,0.177778,18.5,65,0,65,0.030093,0.0,0.030093,0.947685,0.023148,0,0.0,0.0,40,0,0.0,14,0,0.0,12,12,0.133333,6,0.066667,0.1,0.05,12,0,0.0,0.111111,0.0,0.111111,winner
uct-10000-self-play,10000,S34,edge,90,22,0.244444,24,0.266667,20.590909,16,0.177778,21.4375,16,0.177778,21.4375,48,0,48,0.022222,0.0,0.022222,0.947685,0.023148,0,0.0,0.0,33,0,0.0,13,0,0.0,7,7,0.077778,4,0.044444,0.055556,0.027778,7,0,0.0,0.133333,0.0,0.133333,loser
uct-10000-self-play,10000,S34,edge,20,3,0.15,3,0.15,20.333333,2,0.1,20,2,0.1,20,6,0,6,0.0125,0.0,0.0125,0.975,0.016667,0,0.0,0.0,5,0,0.0,3,0,0.0,1,1,0.05,1,0.05,0.05,0.025,1,0,0.0,0.05,0.0,0.05,draw
uct-10000-self-play,10000,S40,corner,90,9,0.1,9,0.1,22.444444,7,0.077778,22.571429,7,0.077778,22.571429,12,0,12,0.005556,0.0,0.005556,0.990278,0.005093,0,0.0,0.0,4,0,0.0,3,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.066667,0.0,0.066667,winner
uct-10000-self-play,10000,S40,corner,90,7,0.077778,7,0.077778,22.142857,6,0.066667,22.5,6,0.066667,22.5,9,0,9,0.004167,0.0,0.004167,0.990278,0.005093,0,0.0,0.0,5,0,0.0,3,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.044444,0.0,0.044444,loser
uct-10000-self-play,10000,S40,corner,20,3,0.15,3,0.15,20,3,0.15,20,3,0.15,20,15,0,15,0.03125,0.0,0.03125,0.9375,0.0,0,0.0,0.0,5,0,0.0,2,0,0.0,2,2,0.1,2,0.1,0.1,0.1,2,0,0.0,0.15,0.0,0.15,draw
uct-10000-self-play,10000,S41,edge,90,17,0.188889,22,0.244444,18.235294,11,0.122222,17.272727,11,0.122222,17.272727,50,7,57,0.023148,0.003241,0.026389,0.941667,0.03287,1,0.011111,18,41,1,0.02439,13,1,0.076923,11,11,0.122222,5,0.055556,0.077778,0.038889,11,1,1.0,0.055556,0.011111,0.066667,winner
uct-10000-self-play,10000,S41,edge,90,29,0.322222,35,0.388889,20.344828,23,0.255556,20.73913,23,0.255556,20.73913,69,0,69,0.031944,0.0,0.031944,0.941667,0.03287,0,0.0,0.0,44,0,0.0,15,0,0.0,9,9,0.1,4,0.044444,0.077778,0.038889,9,0,0.0,0.211111,0.0,0.211111,loser
uct-10000-self-play,10000,S41,edge,20,6,0.3,7,0.35,17.333333,4,0.2,17.25,4,0.2,17.25,26,0,26,0.054167,0.0,0.054167,0.891667,0.0625,0,0.0,0.0,18,0,0.0,4,0,0.0,2,2,0.1,2,0.1,0.1,0.05,2,0,0.0,0.15,0.0,0.15,draw
uct-10000-self-play,10000,S42,edge,90,26,0.288889,28,0.311111,18.807692,17,0.188889,17.941176,17,0.188889,17.941176,91,0,91,0.04213,0.0,0.04213,0.9125,0.032407,0,0.0,0.0,59,0,0.0,18,0,0.0,16,16,0.177778,5,0.055556,0.1,0.05,16,0,0.0,0.111111,0.0,0.111111,winner
uct-10000-self-play,10000,S42,edge,90,23,0.255556,28,0.311111,18.304348,16,0.177778,17.1875,16,0.177778,17.1875,91,7,98,0.04213,0.003241,0.04537,0.9125,0.032407,1,0.011111,18,56,1,0.017857,18,1,0.055556,16,16,0.177778,7,0.077778,0.144444,0.072222,16,2,2.0,0.1,0.011111,0.111111,loser
uct-10000-self-play,10000,S42,edge,20,10,0.5,13,0.65,19.9,6,0.3,20,7,0.35,20.571429,10,1,11,0.020833,0.002083,0.022917,0.954167,0.0875,1,0.05,24,18,1,0.055556,6,1,0.166667,1,1,0.05,1,0.05,0.05,0.025,1,0,0.0,0.1,0.05,0.15,draw
uct-10000-self-play,10000,S43,edge,90,20,0.222222,24,0.266667,16.85,13,0.144444,15.769231,13,0.144444,15.769231,100,3,103,0.046296,0.001389,0.047685,0.921296,0.034259,1,0.011111,22,65,1,0.015385,16,1,0.0625,19,19,0.211111,8,0.088889,0.111111,0.055556,19,1,1.0,0.1,0.011111,0.111111,winner
uct-10000-self-play,10000,S43,edge,90,22,0.244444,25,0.277778,18.681818,17,0.188889,18.647059,17,0.188889,18.647059,67,0,67,0.031019,0.0,0.031019,0.921296,0.034259,0,0.0,0.0,54,0,0.0,13,0,0.0,11,11,0.122222,4,0.044444,0.066667,0.033333,11,0,0.0,0.122222,0.0,0.122222,loser
