"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","trial_file"
"4x4","uct-1000-self-play","1000","4","2","72","24","NaturalEnd","3240","3278","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0004.trl"
"4x4","uct-1000-self-play","1000","5","1","72","24","NaturalEnd","3834","3202","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0005.trl"
"4x4","uct-1000-self-play","1000","6","1","72","24","NaturalEnd","4463","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0006.trl"
"4x4","uct-1000-self-play","1000","7","2","72","24","NaturalEnd","4424","4462","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0007.trl"
"4x4","uct-1000-self-play","1000","8","2","72","24","NaturalEnd","2607","3162","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0008.trl"
"4x4","uct-1000-self-play","1000","9","2","72","24","NaturalEnd","3238","3277","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0009.trl"
"4x4","uct-1000-self-play","1000","10","1","72","24","NaturalEnd","3794","3240","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0010.trl"
"4x4","uct-1000-self-play","1000","11","2","72","24","NaturalEnd","2685","3277","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0011.trl"
"4x4","uct-1000-self-play","1000","12","0","72","24","NaturalEnd","2049","2049","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0012.trl"
"4x4","uct-1000-self-play","1000","13","2","72","24","NaturalEnd","2648","3198","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0013.trl"
"4x4","uct-1000-self-play","1000","14","2","72","24","NaturalEnd","2644","3160","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0014.trl"
"4x4","uct-1000-self-play","1000","15","2","72","24","NaturalEnd","4426","4501","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0015.trl"
"4x4","uct-1000-self-play","1000","16","1","72","24","NaturalEnd","3793","3275","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0016.trl"
"4x4","uct-1000-self-play","1000","17","2","72","24","NaturalEnd","2645","3792","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0017.trl"
"4x4","uct-1000-self-play","1000","18","1","72","24","NaturalEnd","2607","2013","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0018.trl"
"4x4","uct-1000-self-play","1000","19","2","72","24","NaturalEnd","3869","3871","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0019.trl"
"4x4","uct-1000-self-play","1000","20","1","72","24","NaturalEnd","3239","2607","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0020.trl"
"4x4","uct-1000-self-play","1000","21","0","72","24","NaturalEnd","3238","3238","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0021.trl"
"4x4","uct-1000-self-play","1000","22","1","72","24","NaturalEnd","3274","3238","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0022.trl"
"4x4","uct-1000-self-play","1000","23","2","72","24","NaturalEnd","2642","3198","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0023.trl"
"4x4","uct-1000-self-play","1000","24","2","72","24","NaturalEnd","3277","3793","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0024.trl"
"4x4","uct-1000-self-play","1000","25","1","72","24","NaturalEnd","3831","3165","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0025.trl"
"4x4","uct-1000-self-play","1000","26","2","72","24","NaturalEnd","2643","2646","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0026.trl"
"4x4","uct-1000-self-play","1000","27","2","72","24","NaturalEnd","3906","4425","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0027.trl"
"4x4","uct-1000-self-play","1000","28","2","72","24","NaturalEnd","3794","3797","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0028.trl"
"4x4","uct-1000-self-play","1000","29","2","72","24","NaturalEnd","3239","3240","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0029.trl"
"4x4","uct-1000-self-play","1000","30","2","72","24","NaturalEnd","2683","3239","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0030.trl"
"4x4","uct-1000-self-play","1000","31","1","72","24","NaturalEnd","3868","3199","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0031.trl"
"4x4","uct-1000-self-play","1000","32","0","72","24","NaturalEnd","3200","3200","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0032.trl"
"4x4","uct-1000-self-play","1000","33","1","72","24","NaturalEnd","3236","2681","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0033.trl"
"4x4","uct-1000-self-play","1000","34","1","72","24","NaturalEnd","3201","3199","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0034.trl"
"4x4","uct-1000-self-play","1000","35","1","72","24","NaturalEnd","3872","3832","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0035.trl"
"4x4","uct-1000-self-play","1000","36","2","72","24","NaturalEnd","3276","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0036.trl"
"4x4","uct-1000-self-play","1000","37","1","72","24","NaturalEnd","4462","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0037.trl"
"4x4","uct-1000-self-play","1000","38","2","72","24","NaturalEnd","3795","4463","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0038.trl"
"4x4","uct-1000-self-play","1000","39","2","72","24","NaturalEnd","2644","3161","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0039.trl"
"4x4","uct-1000-self-play","1000","40","2","72","24","NaturalEnd","3240","3795","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0040.trl"
"4x4","uct-1000-self-play","1000","41","2","72","24","NaturalEnd","3832","4424","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0041.trl"
"4x4","uct-1000-self-play","1000","42","2","72","24","NaturalEnd","3830","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0042.trl"
"4x4","uct-1000-self-play","1000","43","2","72","24","NaturalEnd","3795","3832","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0043.trl"
"4x4","uct-1000-self-play","1000","44","1","72","24","NaturalEnd","3869","3793","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0044.trl"
"4x4","uct-1000-self-play","1000","45","2","72","24","NaturalEnd","3160","3199","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0045.trl"
"4x4","uct-1000-self-play","1000","46","1","72","24","NaturalEnd","3160","2644","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0046.trl"
"4x4","uct-1000-self-play","1000","47","1","72","24","NaturalEnd","4425","3870","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0047.trl"
"4x4","uct-1000-self-play","1000","48","2","72","24","NaturalEnd","3870","4425","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0048.trl"
"4x4","uct-1000-self-play","1000","49","2","72","24","NaturalEnd","3832","3835","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0049.trl"
"4x4","uct-1000-self-play","1000","50","2","72","24","NaturalEnd","3833","4426","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0050.trl"
"4x4","uct-1000-self-play","1000","51","2","72","24","NaturalEnd","3238","3275","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0051.trl"
"4x4","uct-1000-self-play","1000","52","1","72","24","NaturalEnd","4426","3796","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0052.trl"
"4x4","uct-1000-self-play","1000","53","1","72","24","NaturalEnd","3274","2645","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0053.trl"
"4x4","uct-1000-self-play","1000","54","1","72","24","NaturalEnd","3831","3237","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0054.trl"
"4x4","uct-1000-self-play","1000","55","1","72","24","NaturalEnd","3830","2608","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0055.trl"
"4x4","uct-1000-self-play","1000","56","2","72","24","NaturalEnd","2680","2683","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0056.trl"
"4x4","uct-1000-self-play","1000","57","2","72","24","NaturalEnd","3201","3239","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0057.trl"
"4x4","uct-1000-self-play","1000","58","1","72","24","NaturalEnd","3830","3237","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0058.trl"
"4x4","uct-1000-self-play","1000","59","2","72","24","NaturalEnd","1975","2567","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0059.trl"
"4x4","uct-1000-self-play","1000","60","1","72","24","NaturalEnd","3869","3239","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0060.trl"
"4x4","uct-1000-self-play","1000","61","2","72","24","NaturalEnd","3793","3831","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0061.trl"
"4x4","uct-1000-self-play","1000","62","2","72","24","NaturalEnd","3794","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0062.trl"
"4x4","uct-1000-self-play","1000","63","2","72","24","NaturalEnd","3240","3275","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0063.trl"
"4x4","uct-1000-self-play","1000","64","2","72","24","NaturalEnd","3794","3831","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0064.trl"
"4x4","uct-1000-self-play","1000","65","2","72","24","NaturalEnd","3276","3794","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0065.trl"
"4x4","uct-1000-self-play","1000","66","2","72","24","NaturalEnd","3203","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0066.trl"
"4x4","uct-1000-self-play","1000","67","2","72","24","NaturalEnd","2644","2645","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0067.trl"
"4x4","uct-1000-self-play","1000","68","0","72","24","NaturalEnd","3239","3239","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0068.trl"
"4x4","uct-1000-self-play","1000","69","2","72","24","NaturalEnd","3203","3830","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0069.trl"
"4x4","uct-1000-self-play","1000","70","2","72","24","NaturalEnd","3794","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0070.trl"
"4x4","uct-1000-self-play","1000","71","1","72","24","NaturalEnd","2681","2570","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0071.trl"
"4x4","uct-1000-self-play","1000","72","2","72","24","NaturalEnd","3869","4427","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0072.trl"
"4x4","uct-1000-self-play","1000","73","2","72","24","NaturalEnd","2644","3199","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0073.trl"
"4x4","uct-1000-self-play","1000","74","1","72","24","NaturalEnd","3239","2608","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0074.trl"
"4x4","uct-1000-self-play","1000","75","1","72","24","NaturalEnd","3313","3240","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0075.trl"
"4x4","uct-1000-self-play","1000","76","1","72","24","NaturalEnd","2646","2606","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0076.trl"
"4x4","uct-1000-self-play","1000","77","1","72","24","NaturalEnd","3276","3240","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0077.trl"
"4x4","uct-1000-self-play","1000","78","2","72","24","NaturalEnd","3237","3274","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0078.trl"
"4x4","uct-1000-self-play","1000","79","1","72","24","NaturalEnd","3870","3831","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0079.trl"
"4x4","uct-1000-self-play","1000","80","1","72","24","NaturalEnd","3794","3243","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0080.trl"
"4x4","uct-1000-self-play","1000","81","0","72","24","NaturalEnd","3237","3237","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0081.trl"
"4x4","uct-1000-self-play","1000","82","2","72","24","NaturalEnd","2051","2644","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0082.trl"
"4x4","uct-1000-self-play","1000","83","2","72","24","NaturalEnd","3274","3830","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0083.trl"
"4x4","uct-1000-self-play","1000","84","0","72","24","NaturalEnd","3870","3870","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0084.trl"
"4x4","uct-1000-self-play","1000","85","1","72","24","NaturalEnd","3869","3794","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0085.trl"
"4x4","uct-1000-self-play","1000","86","0","72","24","NaturalEnd","3794","3794","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0086.trl"
"4x4","uct-1000-self-play","1000","87","2","72","24","NaturalEnd","3275","3792","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0087.trl"
"4x4","uct-1000-self-play","1000","88","1","72","24","NaturalEnd","4426","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0088.trl"
"4x4","uct-1000-self-play","1000","89","1","72","24","NaturalEnd","3276","2567","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0089.trl"
"4x4","uct-1000-self-play","1000","90","1","72","24","NaturalEnd","4424","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0090.trl"
"4x4","uct-1000-self-play","1000","91","1","72","24","NaturalEnd","4424","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0091.trl"
"4x4","uct-1000-self-play","1000","92","2","72","24","NaturalEnd","2683","2686","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0092.trl"
"4x4","uct-1000-self-play","1000","93","1","72","24","NaturalEnd","4463","3869","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0093.trl"
"4x4","uct-1000-self-play","1000","94","2","72","24","NaturalEnd","3792","3833","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0094.trl"
"4x4","uct-1000-self-play","1000","95","2","72","24","NaturalEnd","2606","2644","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0095.trl"
"4x4","uct-1000-self-play","1000","96","2","72","24","NaturalEnd","4462","4464","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0096.trl"
"4x4","uct-1000-self-play","1000","97","1","72","24","NaturalEnd","3276","3201","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0097.trl"
"4x4","uct-1000-self-play","1000","98","2","72","24","NaturalEnd","3239","3240","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0098.trl"
"4x4","uct-1000-self-play","1000","99","0","72","24","NaturalEnd","3199","3199","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0099.trl"
"4x4","uct-1000-self-play","1000","100","1","72","24","NaturalEnd","3276","3164","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0100.trl"
