experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
uct-10000-self-play,77,320176,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3831,3199,36,36,16,19,20,17,1,3,6,5,1,1,secured_objectives,S00:2:0:1|S01:2:0:1|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:4:2:3|S13:0:1:1|S14:0:0:0|S20:0:1:1|S21:1:2:1|S22:4:2:3|S23:2:1:2|S24:0:0:0|S30:0:0:0|S31:0:0:0|S32:1:1:0|S33:3:3:2|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:4:0:3|O01:4:0:3|O02:2:0:2|O03:0:0:0|O10:3:3:0|O11:4:0:3|O12:4:0:3|O13:0:0:0|O20:3:3:0|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:0:0:0|O31:1:2:0|O32:3:3:0|O33:3:3:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0077.trl
uct-10000-self-play,78,320177,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3276,2609,36,36,16,17,20,19,1,1,5,4,3,2,secured_objectives,S00:0:0:0|S01:0:0:0|S02:2:1:2|S03:1:1:0|S04:0:0:0|S10:0:0:0|S11:0:2:2|S12:0:1:1|S13:2:0:1|S14:0:0:0|S20:0:1:1|S21:3:3:2|S22:2:1:2|S23:4:2:3|S24:2:0:1|S30:0:1:1|S31:0:1:1|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:2:0:2|O02:1:1:0|O03:0:0:0|O10:2:1:2|O11:4:0:3|O12:4:0:3|O13:4:0:3|O20:3:3:2|O21:3:3:0|O22:4:0:3|O23:1:2:1|O30:1:1:0|O31:3:3:0|O32:3:3:0|O33:3:3:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl
uct-10000-self-play,79,320178,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2642,3160,36,36,21,21,15,15,2,2,4,5,3,0,secured_objectives,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:1:1:0|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:3:3:2|S13:0:1:1|S14:0:0:0|S20:0:0:0|S21:0:2:2|S22:4:2:3|S23:0:2:2|S24:2:0:1|S30:0:0:0|S31:3:3:2|S32:0:2:2|S33:4:2:3|S34:1:1:0|S40:0:0:0|S41:0:1:1|S42:0:0:0|S43:2:0:1|S44:0:0:0|O00:0:0:0|O01:3:3:0|O02:3:3:0|O03:1:1:0|O10:1:1:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:1:1:0|O21:4:0:3|O22:4:0:3|O23:4:0:3|O30:3:3:0|O31:3:3:0|O32:4:0:3|O33:4:0:3,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0079.trl
uct-10000-self-play,80,320179,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3832,3201,36,36,15,17,21,19,2,2,6,5,1,1,secured_objectives,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:2:0:1|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:2:0:2|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:4:2:3|S23:0:1:1|S24:0:0:0|S30:0:0:0|S31:0:1:1|S32:3:3:2|S33:3:3:2|S34:1:1:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:4:0:3|O02:4:0:3|O03:0:0:0|O10:0:2:2|O11:4:0:3|O12:4:0:3|O13:2:0:2|O20:3:3:0|O21:3:3:0|O22:4:0:3|O23:3:3:0|O30:1:1:0|O31:3:3:0|O32:3:3:0|O33:3:3:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0080.trl
uct-10000-self-play,81,320180,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,2644,2567,36,36,19,22,17,14,2,2,4,4,3,1,advantage_objectives,S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:0:1:1|S04:0:1:1|S10:0:0:0|S11:1:1:0|S12:2:0:1|S13:0:2:2|S14:0:1:1|S20:0:0:0|S21:3:3:2|S22:3:3:2|S23:2:1:2|S24:0:0:0|S30:2:0:1|S31:0:2:2|S32:4:2:3|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:1:1:0|O02:0:0:0|O03:1:2:0|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:1:1:0|O20:0:1:1|O21:3:3:0|O22:4:0:3|O23:2:0:1|O30:0:0:0|O31:4:0:3|O32:4:0:3|O33:4:0:3,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0081.trl
uct-10000-self-play,82,320181,UCT,UCT,10000,-1.0,true,NaturalEnd,0,72,24,3198,3198,36,36,20,20,16,16,2,3,5,5,1,1,draw,S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:1:1|S11:3:3:2|S12:0:0:0|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:0:2:2|S23:4:2:3|S24:0:0:0|S30:0:0:0|S31:3:3:2|S32:4:2:3|S33:0:1:1|S34:0:0:0|S40:0:0:0|S41:0:1:1|S42:0:1:1|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:3:3:0|O02:2:0:1|O03:0:0:0|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:1:1:0|O21:3:3:0|O22:4:0:3|O23:4:0:3|O30:0:0:0|O31:4:0:3|O32:0:0:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0082.trl
uct-10000-self-play,83,320182,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2569,2642,36,36,20,21,16,15,2,2,4,4,1,3,advantage_objectives,S00:0:1:1|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:2:0:1|S11:0:0:0|S12:0:0:0|S13:0:2:2|S14:0:1:1|S20:2:0:1|S21:3:3:2|S22:0:0:0|S23:4:2:3|S24:2:1:2|S30:0:0:0|S31:1:2:1|S32:3:3:2|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:1:1|S43:0:1:1|S44:1:1:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:3:3:0|O10:2:0:1|O11:0:0:0|O12:4:0:3|O13:4:2:3|O20:2:0:1|O21:3:3:0|O22:4:1:3|O23:4:0:3|O30:1:1:0|O31:3:3:0|O32:3:3:0|O33:2:0:1,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0083.trl
uct-10000-self-play,84,320183,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3238,3160,36,36,17,21,19,15,2,3,5,5,2,0,advantage_objectives,S00:0:0:0|S01:1:1:0|S02:2:0:1|S03:0:0:0|S04:0:0:0|S10:2:0:2|S11:4:2:3|S12:3:3:2|S13:2:1:2|S14:0:0:0|S20:0:0:0|S21:2:1:2|S22:0:1:1|S23:4:2:3|S24:1:1:0|S30:0:0:0|S31:3:3:2|S32:0:0:0|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:4:0:3|O01:4:0:3|O02:3:3:0|O03:1:2:0|O10:4:0:3|O11:3:3:0|O12:3:3:0|O13:0:0:0|O20:1:2:0|O21:3:3:0|O22:4:0:3|O23:4:0:3|O30:0:0:0|O31:3:3:0|O32:0:0:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0084.trl
uct-10000-self-play,85,320184,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2645,3198,36,36,18,20,18,16,0,3,4,5,3,1,secured_objectives,S00:0:0:0|S01:0:0:0|S02:0:2:2|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:0:0:0|S13:4:2:3|S14:2:0:1|S20:0:0:0|S21:4:2:3|S22:0:2:2|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:0:1:1|S32:0:1:1|S33:0:1:1|S34:1:1:0|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:1:1|S44:2:0:1|O00:4:0:3|O01:2:0:1|O02:1:2:0|O03:0:0:0|O10:4:0:3|O11:4:0:3|O12:4:0:3|O13:0:0:0|O20:3:3:0|O21:4:0:3|O22:3:3:0|O23:0:0:0|O30:3:3:0|O31:1:2:0|O32:3:3:0|O33:1:2:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0085.trl
uct-10000-self-play,86,320185,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3831,3832,36,36,16,15,20,21,2,1,6,6,1,1,objective_pieces,S00:0:0:0|S01:1:2:1|S02:0:0:0|S03:2:0:1|S04:1:1:0|S10:0:0:0|S11:1:1:0|S12:4:2:3|S13:2:1:2|S14:0:0:0|S20:0:0:0|S21:2:1:2|S22:2:0:1|S23:3:3:2|S24:0:0:0|S30:0:0:0|S31:3:3:2|S32:2:0:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:1:1:0|S43:0:0:0|S44:0:0:0|O00:2:0:1|O01:4:0:3|O02:4:0:3|O03:4:0:3|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:0:1:1|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:1:1:0|O31:3:3:0|O32:3:3:1|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0086.trl
uct-10000-self-play,87,320186,UCT,UCT,10000,-1.0,true,NaturalEnd,0,72,24,3199,3199,36,36,19,19,17,17,1,3,5,5,1,1,draw,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:4:2:3|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:4:2:3|S22:1:2:1|S23:0:1:1|S24:1:2:1|S30:0:1:1|S31:3:3:2|S32:2:1:2|S33:0:2:2|S34:0:0:0|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:4:0:3|O02:4:0:3|O03:0:0:0|O10:2:0:1|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:1:2:1|O30:3:3:0|O31:3:3:0|O32:0:0:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0087.trl
uct-10000-self-play,88,320187,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2648,3277,36,36,15,15,21,21,1,2,4,5,3,3,secured_objectives,S00:1:1:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:2:1:2|S12:3:3:2|S13:4:2:3|S14:0:0:0|S20:1:1:0|S21:0:0:0|S22:0:0:0|S23:4:2:3|S24:0:0:0|S30:0:0:0|S31:0:1:1|S32:0:1:1|S33:0:1:1|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:1:2:1|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:3:3:0|O02:3:3:0|O03:2:0:2|O10:1:1:0|O11:1:2:0|O12:4:2:3|O13:4:2:3|O20:3:3:0|O21:2:0:2|O22:4:0:3|O23:4:0:3|O30:3:3:0|O31:1:2:0|O32:4:0:3|O33:2:0:2,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0088.trl
uct-10000-self-play,89,320188,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3793,3160,36,36,17,21,19,15,2,3,6,5,0,0,secured_objectives,S00:0:0:0|S01:2:0:2|S02:2:1:2|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:3:3:2|S13:0:1:1|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:4:2:3|S23:4:2:3|S24:0:0:0|S30:0:0:0|S31:0:0:0|S32:4:2:3|S33:3:3:2|S34:0:1:1|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:1:1|S44:0:0:0|O00:0:0:0|O01:3:3:0|O02:3:3:0|O03:0:0:0|O10:0:0:0|O11:4:1:3|O12:3:3:0|O13:4:0:3|O20:0:0:0|O21:4:0:3|O22:4:0:3|O23:3:3:0|O30:0:0:0|O31:4:0:3|O32:3:3:0|O33:3:3:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0089.trl
uct-10000-self-play,90,320189,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2643,3160,36,36,20,21,16,15,0,2,4,5,3,0,secured_objectives,S00:2:0:1|S01:2:0:1|S02:2:0:1|S03:1:1:0|S04:0:1:1|S10:0:0:0|S11:0:1:1|S12:4:2:3|S13:4:2:3|S14:0:1:1|S20:0:0:0|S21:0:2:2|S22:0:2:2|S23:2:1:2|S24:0:0:0|S30:0:0:0|S31:0:2:2|S32:1:1:0|S33:1:2:1|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:1:2:0|S44:0:0:0|O00:0:0:0|O01:4:0:3|O02:4:0:3|O03:4:0:3|O10:0:0:0|O11:1:2:0|O12:4:0:3|O13:4:0:3|O20:1:1:0|O21:3:3:0|O22:3:3:0|O23:1:1:0|O30:0:0:0|O31:3:3:0|O32:3:3:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0090.trl
uct-10000-self-play,91,320190,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,2646,2608,36,36,17,18,19,18,1,1,4,4,3,2,advantage_objectives,S00:0:0:0|S01:0:1:1|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:0:0:0|S11:1:1:0|S12:2:1:2|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:1:1:0|S23:4:2:3|S24:0:0:0|S30:0:1:1|S31:0:1:1|S32:0:2:2|S33:3:3:2|S34:0:2:2|S40:0:0:0|S41:2:0:1|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:1:1:0|O01:2:0:2|O02:4:0:3|O03:2:0:2|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:0:2:2|O21:3:3:0|O22:3:3:0|O23:4:2:3|O30:0:0:0|O31:0:0:0|O32:1:1:0|O33:1:1:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0091.trl
uct-10000-self-play,92,320191,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,1976,2604,36,36,21,22,15,14,2,2,3,4,2,2,secured_objectives,S00:2:0:2|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:2:0:1|S10:0:0:0|S11:1:1:0|S12:1:2:1|S13:0:2:2|S14:0:0:0|S20:3:3:2|S21:4:2:3|S22:0:2:2|S23:3:3:2|S24:0:0:0|S30:0:1:1|S31:4:2:3|S32:0:2:2|S33:0:0:0|S34:0:0:0|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:1:1:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:4:0:3|O11:4:2:3|O12:3:3:0|O13:3:3:0|O20:4:2:3|O21:2:0:1|O22:3:3:0|O23:1:1:0|O30:4:0:3|O31:2:0:1|O32:0:0:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0092.trl
uct-10000-self-play,93,320192,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3240,3831,36,36,15,16,21,20,0,2,5,6,2,1,secured_objectives,S00:1:1:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:2:0:1|S11:0:1:1|S12:0:0:0|S13:0:1:1|S14:0:0:0|S20:0:0:0|S21:4:2:3|S22:1:2:1|S23:0:2:2|S24:0:0:0|S30:2:0:1|S31:4:2:3|S32:0:0:0|S33:0:2:2|S34:0:1:1|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:2:0:1|O01:0:0:0|O02:0:0:0|O03:1:2:0|O10:4:0:3|O11:4:1:3|O12:3:3:0|O13:3:3:1|O20:4:0:3|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:4:0:3|O31:4:1:3|O32:3:3:0|O33:1:2:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0093.trl
uct-10000-self-play,94,320193,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3869,4424,36,36,15,15,21,21,1,2,6,7,2,0,secured_objectives,S00:2:0:1|S01:2:0:1|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:1:2:1|S12:4:2:3|S13:4:2:3|S14:0:0:0|S20:1:1:0|S21:0:0:0|S22:1:1:0|S23:0:1:1|S24:0:0:0|S30:0:0:0|S31:2:1:2|S32:3:3:2|S33:1:2:1|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:4:0:3|O01:4:0:3|O02:4:0:3|O03:4:0:3|O10:3:3:0|O11:4:1:3|O12:4:0:3|O13:4:0:3|O20:1:1:0|O21:3:3:0|O22:3:3:0|O23:3:3:0|O30:0:0:0|O31:3:3:0|O32:3:3:0|O33:1:1:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0094.trl
uct-10000-self-play,95,320194,UCT,UCT,10000,-1.0,true,NaturalEnd,0,72,24,2607,2607,36,36,19,19,17,17,3,2,4,4,2,2,draw,S00:0:0:0|S01:0:0:0|S02:0:1:1|S03:0:2:2|S04:0:0:0|S10:2:0:1|S11:0:1:1|S12:3:3:2|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:0:0:0|S22:2:0:1|S23:3:3:2|S24:0:0:0|S30:4:2:3|S31:3:3:2|S32:0:0:0|S33:0:1:1|S34:0:0:0|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:2:0:1|O01:0:0:0|O02:3:3:2|O03:2:0:1|O10:0:0:0|O11:3:3:0|O12:4:0:3|O13:4:1:3|O20:1:2:1|O21:4:1:3|O22:3:3:0|O23:3:3:0|O30:4:0:3|O31:1:1:0|O32:0:0:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0095.trl
uct-10000-self-play,96,320195,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3239,3793,36,36,16,17,20,19,1,2,5,6,2,0,secured_objectives,S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:2:0:1|S04:2:0:1|S10:0:0:0|S11:0:1:1|S12:0:1:1|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:3:3:2|S23:4:2:3|S24:0:0:0|S30:1:1:0|S31:2:0:1|S32:1:2:1|S33:0:0:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:1:2:1|S44:2:0:1|O00:0:0:0|O01:0:0:0|O02:4:0:3|O03:4:0:3|O10:1:2:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:0:1:1|O21:3:3:0|O22:3:3:0|O23:4:0:3|O30:4:0:3|O31:3:3:0|O32:3:3:0|O33:1:2:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0096.trl
uct-10000-self-play,97,320196,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,2607,3199,36,36,19,19,17,17,2,2,4,5,2,1,secured_objectives,S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:1:1:0|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:0:1:1|S13:1:1:0|S14:2:0:1|S20:0:1:1|S21:3:3:2|S22:0:1:1|S23:4:2:3|S24:0:0:0|S30:1:1:0|S31:4:2:3|S32:0:2:2|S33:3:3:2|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:1:1:0|O03:4:1:3|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:4:1:3|O20:3:3:0|O21:4:0:3|O22:0:1:1|O23:2:0:1|O30:4:0:3|O31:4:0:3|O32:1:1:0|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0097.trl
uct-10000-self-play,98,320197,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3831,3833,36,36,16,14,20,22,1,3,6,6,1,1,objective_pieces,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:1:1:0|S11:0:2:2|S12:1:1:0|S13:4:2:3|S14:1:1:0|S20:0:0:0|S21:1:1:0|S22:0:0:0|S23:4:2:3|S24:0:0:0|S30:0:0:0|S31:4:2:3|S32:3:3:2|S33:0:0:0|S34:0:0:0|S40:0:0:0|S41:1:1:0|S42:2:0:1|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:1:1:0|O02:0:1:1|O03:2:0:1|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:4:0:3|O20:4:0:3|O21:3:3:2|O22:3:3:0|O23:4:0:3|O30:4:0:3|O31:4:0:3|O32:4:0:3|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0098.trl
uct-10000-self-play,99,320198,UCT,UCT,10000,-1.0,true,NaturalEnd,1,72,24,3198,2569,36,36,20,20,16,16,3,1,5,4,1,1,secured_objectives,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:2:0:1|S11:3:3:2|S12:1:2:0|S13:2:1:2|S14:0:0:0|S20:2:0:1|S21:0:2:2|S22:3:3:2|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:3:3:2|S32:4:2:3|S33:2:1:2|S34:0:0:0|S40:2:0:1|S41:0:0:0|S42:0:1:1|S43:0:0:0|S44:0:0:0|O00:3:3:1|O01:3:3:0|O02:1:1:0|O03:0:0:0|O10:0:0:0|O11:3:3:0|O12:3:3:0|O13:2:0:1|O20:4:0:3|O21:4:0:3|O22:3:3:2|O23:0:0:0|O30:0:0:0|O31:4:0:3|O32:4:0:3|O33:0:0:0,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0099.trl
uct-10000-self-play,100,320199,UCT,UCT,10000,-1.0,true,NaturalEnd,2,72,24,3239,3241,36,36,16,14,20,22,2,1,5,5,2,2,objective_pieces,S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:1:1:0|S12:0:1:1|S13:1:2:1|S14:1:1:0|S20:0:0:0|S21:3:3:2|S22:1:1:0|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:0:2:2|S32:3:3:2|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:2:0:1|S43:0:0:0|S44:0:0:0|O00:1:1:0|O01:2:0:1|O02:2:1:2|O03:1:1:0|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:4:0:3|O20:3:3:0|O21:3:3:2|O22:4:0:3|O23:4:0:3|O30:0:0:0|O31:0:2:2|O32:4:0:3|O33:4:0:3,experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0100.trl
uct-30000-self-play,1,501000000,UCT,UCT,30000,-1.0,true,NaturalEnd,1,72,24,3831,3201,36,36,16,17,20,19,0,3,6,5,1,1,secured_objectives,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:0:1:1|S13:1:1:0|S14:0:0:0|S20:0:0:0|S21:1:2:1|S22:2:0:1|S23:1:2:1|S24:0:0:0|S30:0:1:1|S31:4:2:3|S32:4:2:3|S33:1:1:0|S34:0:0:0|S40:0:1:1|S41:2:1:2|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:1:1:0|O02:3:3:0|O03:0:0:0|O10:0:1:1|O11:3:3:1|O12:3:3:0|O13:3:3:0|O20:4:0:3|O21:4:0:3|O22:4:0:3|O23:3:3:0|O30:2:0:2|O31:4:0:3|O32:4:0:3|O33:3:3:0,experiments/issue-47/results/production/tasks/issue-47-v1-production-uct-030000-g0001/uct-30000-self-play-0001.trl
uct-30000-self-play,2,501000001,UCT,UCT,30000,-1.0,true,NaturalEnd,1,72,24,3236,2607,36,36,19,19,17,17,3,1,5,4,2,2,secured_objectives,S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:0:0:0|S04:2:0:1|S10:0:0:0|S11:2:0:1|S12:1:1:0|S13:2:1:2|S14:0:0:0|S20:0:0:0|S21:2:1:2|S22:3:3:2|S23:2:1:2|S24:0:0:0|S30:1:1:0|S31:3:3:2|S32:4:2:3|S33:3:3:2|S34:1:1:0|S40:0:0:0|S41:0:0:0|S42:0:1:1|S43:1:1:0|S44:0:0:0|O00:0:0:0|O01:1:1:0|O02:0:0:0|O03:0:0:0|O10:4:0:3|O11:3:3:0|O12:3:3:0|O13:2:0:1|O20:4:0:3|O21:4:0:3|O22:3:3:0|O23:1:1:0|O30:2:0:2|O31:4:0:3|O32:3:3:2|O33:3:3:0,experiments/issue-47/results/production/tasks/issue-47-v1-production-uct-030000-g0002/uct-30000-self-play-0002.trl
uct-30000-self-play,3,501000002,UCT,UCT,30000,-1.0,true,NaturalEnd,0,72,24,3201,3201,36,36,17,17,19,19,1,2,5,5,1,1,draw,S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:0:2:2|S13:1:1:0|S14:0:0:0|S20:0:0:0|S21:0:2:2|S22:3:3:2|S23:1:2:1|S24:0:0:0|S30:2:0:1|S31:0:2:2|S32:0:1:1|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:4:0:3|O01:4:0:3|O02:2:0:2|O03:0:0:0|O10:4:2:3|O11:4:0:3|O12:4:0:3|O13:1:1:0|O20:3:3:0|O21:3:3:0|O22:3:3:1|O23:0:1:1|O30:3:3:0|O31:3:3:0|O32:0:0:0|O33:0:0:0,experiments/issue-47/results/production/tasks/issue-47-v1-production-uct-030000-g0003/uct-30000-self-play-0003.trl
