"board","experiment_id","search_level","game_index","checkpoint","turn_number","supply_share","secured_supply","secured_objectives","recent_normalized_entropy","recent_largest_region_share","recent_hhi","recent_region_coverage"
"7x7-p72","7x7-seeded-random","seeded-random","44","0.25","12","0.5833333333333334","0","0","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","44","0.5","24","0.5694444444444444","1","2","0.7956198357143048","0.25","0.18055555555555555","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","44","0.75","36","0.5462962962962963","1","3","0.598197315178593","0.5","0.33333333333333326","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","44","0.9","44","0.5454545454545454","3","4","0.8481973151785929","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","45","0.25","12","0.7777777777777778","0","0","0.598197315178593","0.5","0.33333333333333326","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","45","0.5","24","0.7777777777777778","2","0","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","45","0.75","36","0.7129629629629629","3","1","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","45","0.9","44","0.7045454545454546","4","2","0.8481973151785929","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","46","0.25","12","0.7222222222222222","0","0","0.7757747946428812","0.25","0.19444444444444448","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","46","0.5","24","0.6805555555555556","0","1","0.8154648767857289","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","46","0.75","36","0.6296296296296297","0","2","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","46","0.9","44","0.5984848484848485","2","2","0.6904648767857287","0.3333333333333333","0.23611111111111113","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","47","0.25","12","0.8611111111111112","0","0","0.8809297535714575","0.25","0.16666666666666669","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","47","0.5","24","0.6111111111111112","0","1","0.775774794642881","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","47","0.75","36","0.6296296296296297","1","1","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","47","0.9","44","0.6060606060606061","2","2","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","48","0.25","12","0.75","0","0","0.8680423562500169","0.3333333333333333","0.18055555555555558","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","48","0.5","24","0.6666666666666666","0","0","0.7205719778266463","0.4166666666666667","0.25","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","48","0.75","36","0.6111111111111112","0","1","0.9206198357143047","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","48","0.9","44","0.5833333333333334","0","4","0.7956198357143051","0.3333333333333333","0.20833333333333334","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","49","0.25","12","0.8611111111111112","0","0","0.6481494572909344","0.4166666666666667","0.2777777777777778","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","49","0.5","24","0.7361111111111112","0","1","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","49","0.75","36","0.7037037037037037","1","2","0.8680423562500167","0.16666666666666666","0.1527777777777778","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","49","0.9","44","0.6666666666666666","1","2","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","50","0.25","12","0.8611111111111112","0","0","0.7757747946428812","0.25","0.19444444444444448","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","50","0.5","24","0.6944444444444444","1","0","0.7757747946428812","0.25","0.19444444444444448","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","50","0.75","36","0.6851851851851852","5","0","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","50","0.9","44","0.6742424242424242","6","1","0.7559297535714574","0.25","0.20833333333333334","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","51","0.25","12","0.8055555555555556","1","0","0.7430423562500168","0.3333333333333333","0.22222222222222224","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","51","0.5","24","0.75","1","1","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","51","0.75","36","0.6759259259259259","3","3","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","51","0.9","44","0.6893939393939394","4","3","0.775774794642881","0.25","0.19444444444444448","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","52","0.25","12","0.6944444444444444","0","0","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","52","0.5","24","0.6805555555555556","0","1","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","52","0.75","36","0.6481481481481481","1","3","0.9007747946428813","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","52","0.9","44","0.6287878787878788","2","4","0.8481973151785929","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","53","0.25","12","0.7222222222222222","0","0","0.848197315178593","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","53","0.5","24","0.6388888888888888","0","0","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","53","0.75","36","0.6388888888888888","2","1","0.6904648767857285","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","53","0.9","44","0.6363636363636364","4","1","0.6180423562500168","0.3333333333333333","0.2638888888888889","0.4444444444444444"
"7x7-p72","7x7-seeded-random","seeded-random","54","0.25","12","0.8611111111111112","0","0","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","54","0.5","24","0.7222222222222222","1","0","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","54","0.75","36","0.6759259259259259","1","1","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","54","0.9","44","0.6666666666666666","5","2","0.6904648767857287","0.3333333333333333","0.23611111111111113","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","55","0.25","12","0.8611111111111112","0","0","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","55","0.5","24","0.8055555555555556","0","0","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","55","0.75","36","0.7407407407407407","0","1","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","55","0.9","44","0.7348484848484849","1","2","0.8481973151785929","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","56","0.25","12","0.8055555555555556","0","0","0.6180423562500167","0.5","0.3194444444444444","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","56","0.5","24","0.7083333333333334","0","0","0.8481973151785929","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","56","0.75","36","0.6944444444444444","3","1","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","56","0.9","44","0.6515151515151515","3","2","0.8481973151785929","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","57","0.25","12","0.75","0","0","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","57","0.5","24","0.7361111111111112","2","0","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","57","0.75","36","0.7129629629629629","3","2","0.7956198357143048","0.25","0.18055555555555555","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","57","0.9","44","0.6742424242424242","5","5","0.8481973151785929","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","58","0.25","12","0.7777777777777778","1","0","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","58","0.5","24","0.6527777777777778","1","0","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","58","0.75","36","0.6296296296296297","1","1","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","58","0.9","44","0.5984848484848485","3","4","0.8680423562500167","0.16666666666666666","0.15277777777777776","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","59","0.25","12","0.8055555555555556","0","0","0.9206198357143047","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","59","0.5","24","0.6527777777777778","0","0","0.670619835714305","0.3333333333333333","0.25","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","59","0.75","36","0.5833333333333334","1","3","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","59","0.9","44","0.6136363636363636","3","4","0.9007747946428813","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","60","0.25","12","0.8055555555555556","0","0","0.8481973151785929","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","60","0.5","24","0.7222222222222222","1","0","0.8680423562500167","0.16666666666666666","0.1527777777777778","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","60","0.75","36","0.6759259259259259","3","0","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","60","0.9","44","0.6515151515151515","3","1","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","61","0.25","12","0.75","0","0","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","61","0.5","24","0.625","1","0","0.7731494572909345","0.4166666666666667","0.23611111111111113","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","61","0.75","36","0.6296296296296297","2","0","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","61","0.9","44","0.5909090909090909","3","3","0.8154648767857289","0.3333333333333333","0.19444444444444445","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","62","0.25","12","0.6666666666666666","0","0","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","62","0.5","24","0.6666666666666666","1","0","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","62","0.75","36","0.6666666666666666","1","2","0.7757747946428812","0.25","0.19444444444444448","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","62","0.9","44","0.5984848484848485","2","3","0.8809297535714575","0.25","0.16666666666666669","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","63","0.25","12","0.8333333333333334","0","0","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","63","0.5","24","0.6666666666666666","1","1","0.7956198357143051","0.3333333333333333","0.20833333333333334","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","63","0.75","36","0.6481481481481481","1","2","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","63","0.9","44","0.6363636363636364","4","2","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","64","0.25","12","0.7777777777777778","1","0","0.6904648767857287","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","64","0.5","24","0.7222222222222222","1","0","0.8283522741071695","0.25","0.18055555555555558","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","64","0.75","36","0.7037037037037037","3","2","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","64","0.9","44","0.6515151515151515","3","2","0.8154648767857287","0.3333333333333333","0.19444444444444445","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","65","0.25","12","0.7777777777777778","0","0","0.7956198357143051","0.3333333333333333","0.20833333333333334","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","65","0.5","24","0.6388888888888888","1","0","0.7956198357143048","0.25","0.18055555555555552","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","65","0.75","36","0.6296296296296297","4","1","0.775774794642881","0.25","0.19444444444444445","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","65","0.9","44","0.6287878787878788","6","2","0.8154648767857287","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","66","0.25","12","0.75","0","0","0.8154648767857289","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","66","0.5","24","0.7083333333333334","2","1","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","66","0.75","36","0.7037037037037037","4","1","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","66","0.9","44","0.6666666666666666","7","3","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","67","0.25","12","0.8055555555555556","0","0","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","67","0.5","24","0.7083333333333334","2","0","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","67","0.75","36","0.6666666666666666","4","3","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7-p72","7x7-seeded-random","seeded-random","67","0.9","44","0.6060606060606061","4","5","0.973197315178593","0.16666666666666666","0.125","1"
"7x7-p72","7x7-seeded-random","seeded-random","68","0.25","12","0.9166666666666666","0","0","0.9007747946428813","0.25","0.1527777777777778","0.8888888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","68","0.5","24","0.75","2","0","0.9007747946428813","0.25","0.1527777777777778","0.8888888888888888"
